param_value,timestep,ranking,count,total,proportion
4.0,2,3,14,210,0.06666666666666667
4.0,2,4,18,210,0.08571428571428572
4.0,2,5,16,210,0.0761904761904762
4.0,2,6,8,210,0.0380952380952381
4.0,2,7,31,210,0.14761904761904762
4.0,2,8,28,210,0.13333333333333333
4.0,2,9,56,210,0.26666666666666666
4.0,2,10,18,210,0.08571428571428572
4.0,3,1,11,210,0.05238095238095238
4.0,3,2,6,210,0.02857142857142857
4.0,3,3,9,210,0.04285714285714286
4.0,3,4,8,210,0.0380952380952381
4.0,3,5,13,210,0.06190476190476191
4.0,3,6,10,210,0.047619047619047616
4.0,3,7,26,210,0.12380952380952381
4.0,3,8,59,210,0.28095238095238095
4.0,3,9,50,210,0.23809523809523808
4.0,3,10,18,210,0.08571428571428572
4.0,4,1,8,210,0.0380952380952381
4.0,4,2,5,210,0.023809523809523808
4.0,4,3,7,210,0.03333333333333333
4.0,4,4,10,210,0.047619047619047616
4.0,4,5,11,210,0.05238095238095238
4.0,4,6,12,210,0.05714285714285714
4.0,4,7,22,210,0.10476190476190476
4.0,4,8,64,210,0.3047619047619048
4.0,4,9,54,210,0.2571428571428571
4.0,4,10,17,210,0.08095238095238096
4.0,5,1,8,210,0.0380952380952381
4.0,5,2,5,210,0.023809523809523808
4.0,5,3,6,210,0.02857142857142857
4.0,5,4,9,210,0.04285714285714286
4.0,5,5,6,210,0.02857142857142857
4.0,5,6,13,210,0.06190476190476191
4.0,5,7,22,210,0.10476190476190476
4.0,5,8,66,210,0.3142857142857143
4.0,5,9,60,210,0.2857142857142857
4.0,5,10,15,210,0.07142857142857142
4.0,6,1,6,210,0.02857142857142857
4.0,6,2,2,210,0.009523809523809525
4.0,6,3,5,210,0.023809523809523808
4.0,6,4,6,210,0.02857142857142857
4.0,6,5,4,210,0.01904761904761905
4.0,6,6,16,210,0.0761904761904762
4.0,6,7,17,210,0.08095238095238096
4.0,6,8,68,210,0.3238095238095238
4.0,6,9,67,210,0.319047619047619
4.0,6,10,19,210,0.09047619047619047
4.0,7,1,4,210,0.01904761904761905
4.0,7,2,2,210,0.009523809523809525
4.0,7,3,7,210,0.03333333333333333
4.0,7,4,3,210,0.014285714285714285
4.0,7,5,2,210,0.009523809523809525
4.0,7,6,15,210,0.07142857142857142
4.0,7,7,19,210,0.09047619047619047
4.0,7,8,62,210,0.29523809523809524
4.0,7,9,75,210,0.35714285714285715
4.0,7,10,21,210,0.1
4.0,8,1,2,210,0.009523809523809525
4.0,8,2,3,210,0.014285714285714285
4.0,8,3,6,210,0.02857142857142857
4.0,8,4,2,210,0.009523809523809525
4.0,8,5,1,210,0.004761904761904762
4.0,8,6,12,210,0.05714285714285714
