param_value,timestep,communication_style,mean_ranking,std_ranking,count
4.0,6,Passive,6.888888888888889,2.2649853708487235,36
4.0,6,Passive-Aggressive,7.666666666666667,1.6594044679962137,24
4.0,7,Aggressive,6.541666666666667,2.8126912173322496,24
4.0,7,Assertive,8.416666666666666,0.7319250547114001,36
4.0,7,Passive,7.388888888888889,1.7448336437736534,36
4.0,7,Passive-Aggressive,7.958333333333333,1.082636342118332,24
4.0,8,Aggressive,6.833333333333333,2.5480882290824236,24
4.0,8,Assertive,8.083333333333334,0.7699721701835349,36
4.0,8,Passive,7.555555555555555,1.6638070706226633,36
4.0,8,Passive-Aggressive,7.708333333333333,1.1970676733137329,24
4.0,9,Aggressive,6.625,2.6178733486487107,24
4.0,9,Assertive,8.083333333333334,1.0522085616183023,36
4.0,9,Passive,7.666666666666667,1.4540583599999402,36
4.0,9,Passive-Aggressive,7.708333333333333,0.858672720295521,24
4.0,10,Aggressive,6.625,2.6178733486487107,24
4.0,10,Assertive,8.0,0.9856107606091623,36
4.0,10,Passive,7.833333333333333,0.9999999999999999,36
4.0,10,Passive-Aggressive,7.583333333333333,1.6396358733271996,24
4.0,11,Aggressive,6.833333333333333,2.6154501926331775,24
4.0,11,Assertive,8.0,1.4540583599999397,36
4.0,11,Passive,7.583333333333333,1.8106825863666518,36
4.0,11,Passive-Aggressive,7.708333333333333,1.6805580508625224,24
4.0,12,Aggressive,7.083333333333333,2.518050775926674,24
4.0,12,Assertive,7.583333333333333,1.8419709940325184,36
4.0,12,Passive,7.388888888888889,1.8248722503667838,36
4.0,12,Passive-Aggressive,7.333333333333333,2.035909510816206,24
4.0,13,Aggressive,6.458333333333333,2.9039578189933737,24
4.0,13,Assertive,7.5,2.1044171232366047,36
4.0,13,Passive,7.138888888888889,2.3195169174116255,36
4.0,13,Passive-Aggressive,7.583333333333333,1.7672544824662633,24
4.0,14,Aggressive,6.541666666666667,2.7659288347389888,24
4.0,14,Assertive,7.111111111111111,2.3516289524835186,36
4.0,14,Passive,6.944444444444445,2.1901656094518045,36
4.0,14,Passive-Aggressive,7.0,2.021622250010899,24
4.0,15,Aggressive,6.958333333333333,2.789408019894055,24
4.0,15,Assertive,7.972222222222222,1.4037930476515834,36
4.0,15,Passive,7.333333333333333,1.75662013130736,36
4.0,15,Passive-Aggressive,7.25,2.1918822564378218,24
