param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.25,9,Passive-Aggressive,7.359375,1.4839585359800105,64
0.25,10,Aggressive,6.9375,2.3494342446302405,64
0.25,10,Assertive,8.1875,1.3401688817380246,96
0.25,10,Passive,7.364583333333333,1.9090906717551308,96
0.25,10,Passive-Aggressive,7.396825396825397,1.4977368145960126,63
0.25,11,Aggressive,7.09375,2.286737122335374,64
0.25,11,Assertive,8.104166666666666,1.402847980409977,96
0.25,11,Passive,7.6,1.6476063673016785,90
0.25,11,Passive-Aggressive,7.642857142857143,1.6003246423894621,56
0.25,12,Aggressive,6.928571428571429,2.4779547494374756,56
0.25,12,Assertive,8.333333333333334,1.0451648089711245,84
0.25,12,Passive,7.476190476190476,1.80678900746561,84
0.25,12,Passive-Aggressive,8.0,1.128152149635532,56
0.25,13,Aggressive,7.178571428571429,2.4576939883272164,56
0.25,13,Assertive,8.226190476190476,1.2548814610766978,84
0.25,13,Passive,7.440476190476191,1.9533794656378665,84
0.25,13,Passive-Aggressive,7.857142857142857,1.0690449676496976,56
0.25,14,Aggressive,7.25,2.4289915602982237,56
0.25,14,Assertive,8.154761904761905,1.3487526376498449,84
0.25,14,Passive,7.583333333333333,1.8641082582279322,84
0.25,14,Passive-Aggressive,7.857142857142857,1.3406724422477687,56
0.25,15,Aggressive,7.339285714285714,2.4291920520975747,56
0.25,15,Assertive,8.214285714285714,1.2901053339962236,84
0.25,15,Passive,7.623376623376624,1.8781216893408847,77
0.25,15,Passive-Aggressive,7.791666666666667,1.2369890233836478,48
0.25,16,Aggressive,7.541666666666667,2.2687360182637772,48
0.25,16,Assertive,8.222222222222221,1.051119084691855,72
0.25,16,Passive,7.694444444444445,1.851066604510734,72
0.25,16,Passive-Aggressive,7.916666666666667,0.9638869301865218,48
0.25,17,Aggressive,7.479166666666667,2.3154392380816704,48
0.25,17,Assertive,8.25,0.7267523746672636,72
0.25,17,Passive,7.791666666666667,1.6092820549531914,72
0.25,17,Passive-Aggressive,7.916666666666667,1.027977426139544,48
0.25,18,Aggressive,7.625,2.1100065543913527,48
0.25,18,Assertive,8.180555555555555,0.9833313439941681,72
0.25,18,Passive,7.638888888888889,1.6298756157117342,72
0.25,18,Passive-Aggressive,8.020833333333334,0.9562689760783464,48
0.25,19,Aggressive,7.604166666666667,2.090908214896237,48
0.25,19,Assertive,8.23611111111111,1.0276878952365105,72
0.25,19,Passive,8.222222222222221,0.6965149103531726,72
0.25,19,Passive-Aggressive,7.833333333333333,1.0980317658725762,48
0.25,20,Aggressive,7.833333333333333,1.8489023003696152,48
0.25,20,Assertive,8.26388888888889,0.7119316226771802,72
0.25,20,Passive,8.069444444444445,1.0658117172317159,72
0.25,20,Passive-Aggressive,7.75,1.0817637292669076,48
0.5,0,Aggressive,5.333333333333333,2.2968156910907283,24
0.5,0,Assertive,6.138888888888889,2.684907849206404,36
0.5,0,Passive,5.583333333333333,3.0272571272169335,36
0.5,0,Passive-Aggressive,5.125,3.0117523427255843,24
0.5,1,Aggressive,5.5,2.3664319132398464,16
0.5,1,Assertive,7.75,1.5108304655560045,24
0.5,1,Passive,5.333333333333333,1.9261736493723074,24
