param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
radius,0.25,0,Aggressive,5.6125,2.9056633918668977,5.5,0.0,0.0
radius,0.25,0,Assertive,5.591666666666667,2.7485544965905793,6.0,0.0,0.0
radius,0.25,0,Passive,5.791666666666667,2.7313795367303806,6.0,0.0,0.0
radius,0.25,0,Passive-Aggressive,5.5375,2.894533258542753,6.0,0.0,0.0
radius,0.25,1,Aggressive,5.46875,2.894816111164977,5.0,0.0,0.0
radius,0.25,1,Assertive,7.260416666666667,2.1920660365901226,8.0,1.7291666666666667,2.0899718792702333
radius,0.25,1,Passive,5.885416666666667,2.670973769469289,7.5,0.11458333333333333,0.9500115419428133
radius,0.25,1,Passive-Aggressive,5.642857142857143,2.997756234763625,6.5,0.18571428571428572,0.9523861283503242
radius,0.25,2,Aggressive,5.46875,2.894816111164977,5.0,0.0,0.0
radius,0.25,2,Assertive,7.53125,2.097382453892169,8.0,0.2708333333333333,1.4830918392024046
radius,0.25,2,Passive,5.53125,2.4535822361342783,6.0,-0.3541666666666667,0.9058774945254569
radius,0.25,2,Passive-Aggressive,5.421875,2.8329393983847653,6.0,-0.40625,1.0648608225625409
radius,0.25,3,Aggressive,5.453125,2.8559583358083183,5.5,-0.015625,0.5192237032034014
radius,0.25,3,Assertive,7.510416666666667,1.7044510872336378,8.0,-0.020833333333333332,1.6542078191001064
radius,0.25,3,Passive,6.239583333333333,2.405015774832461,7.0,0.7083333333333334,2.077025538533241
radius,0.25,3,Passive-Aggressive,6.3125,2.701410566281817,7.0,0.890625,2.01673307643508
radius,0.25,4,Aggressive,5.515625,2.8001824628757364,6.0,0.0625,0.8521681032463466
radius,0.25,4,Assertive,7.729166666666667,1.5319692635824667,8.0,0.21875,1.058331606574085
radius,0.25,4,Passive,6.5,2.1569959617364534,7.0,0.2604166666666667,1.4814274173858322
radius,0.25,4,Passive-Aggressive,6.40625,2.682800893640941,7.5,0.09375,0.6835655819026473
radius,0.25,5,Aggressive,5.84375,2.7729919089287165,6.0,0.328125,1.426002153875352
radius,0.25,5,Assertive,7.802083333333333,1.5735965621311188,8.0,0.07291666666666667,0.7711207382650631
radius,0.25,5,Passive,6.864583333333333,1.922825725834202,8.0,0.3645833333333333,1.4445526837538158
radius,0.25,5,Passive-Aggressive,6.828125,2.5420569567632763,8.0,0.421875,1.3663145597520638
radius,0.25,6,Aggressive,6.21875,2.5910024412944215,6.0,0.375,1.7861904127153383
radius,0.25,6,Assertive,8.010416666666666,1.3258148768660347,8.0,0.20833333333333334,1.3291601358251257
radius,0.25,6,Passive,7.177083333333333,1.8580963187694448,8.0,0.3125,1.1545106049067309
radius,0.25,6,Passive-Aggressive,6.765625,2.3820905017925242,8.0,-0.0625,0.957427107756338
