param_name,param_value,trial_id,initial_variance,final_variance,variance_reduction,initial_range,final_range,final_mean,final_std,converged
single,2.0,0,9.590476190476192,0.7476190476190477,0.9220456802287175,9,4,8.380952380952381,0.8646496675642961,True
single,2.0,1,8.590476190476192,0.6619047619047618,0.9229490022065511,9,2,8.476190476190476,0.8135752957807666,True
single,2.0,2,7.7333333333333325,5.7904761904761894,0.2512315270903474,9,9,7.761904761904762,2.406340830072953,False
single,2.0,3,6.647619047619048,0.7619047619047618,0.8853868194709218,8,4,8.476190476190476,0.8728715609439694,True
single,2.0,4,6.461904761904762,2.3571428571428568,0.6352247604912752,9,6,7.571428571428571,1.5352989471574767,False
single,2.0,5,7.928571428571429,1.4619047619047616,0.8156156156053286,9,5,8.19047619047619,1.2090925365350502,False
single,2.0,6,6.9,3.7476190476190467,0.45686680468627056,8,7,7.380952380952381,1.93587681623058,False
single,2.0,7,9.1,5.014285714285714,0.44897959183180086,9,9,7.714285714285714,2.239260081876537,False
single,2.0,8,9.06190476190476,2.428571428571429,0.7320021019362206,9,7,8.142857142857142,1.5583874449479593,False
single,2.0,9,4.961904761904762,0.8571428571428573,0.8272552782942683,7,4,8.571428571428571,0.9258200997725515,True
single,3.0,0,7.4,3.39047619047619,0.54182754182022,9,9,8.095238095238095,1.841324574993825,False
single,3.0,1,8.157142857142857,0.6476190476190478,0.9206071219968869,9,3,8.380952380952381,0.8047478161629565,True
single,3.0,2,7.647619047619047,3.0571428571428574,0.6002490659946418,8,7,8.428571428571429,1.7484687178050562,False
single,3.0,3,6.157142857142857,2.4619047619047616,0.6001546790312426,7,6,8.19047619047619,1.569045812557671,False
single,3.0,4,12.59047619047619,2.0,0.8411497730644235,9,5,9.0,1.4142135623730951,False
single,3.0,5,7.0619047619047635,1.1333333333333333,0.8395144976280312,9,4,8.333333333333334,1.0645812948447542,False
single,3.0,6,10.647619047619047,3.4904761904761896,0.6721824686877836,9,9,8.238095238095237,1.8682816143387457,False
single,3.0,7,10.761904761904761,4.7476190476190485,0.5588495575169309,9,9,7.380952380952381,2.178903175365773,False
single,3.0,8,9.733333333333333,0.6619047619047619,0.9319960860960999,9,4,8.19047619047619,0.8135752957807666,True
single,3.0,9,9.747619047619049,0.7285714285714284,0.9252564728776599,9,3,8.142857142857142,0.8535639569308374,True
single,4.0,0,9.114285714285716,0.8476190476190475,0.907001044922128,9,2,9.047619047619047,0.9206622874969125,True
single,4.0,1,9.814285714285715,2.0333333333333337,0.7928190198851776,9,7,8.333333333333334,1.4259499757471625,False
single,4.0,2,8.761904761904761,12.34761904761905,-0.40923913043011234,9,9,4.380952380952381,3.513917905645926,False
single,4.0,3,11.657142857142855,2.6904761904761907,0.7691993463986302,9,6,8.238095238095237,1.6402671094904606,False
single,4.0,4,7.447619047619048,0.9904761904761905,0.8670076726226297,9,4,8.095238095238095,0.9952267030562386,True
single,4.0,5,8.147619047619049,1.5142857142857138,0.8141437755598498,9,4,8.714285714285714,1.2305631695633157,False
single,4.0,6,4.890476190476191,0.9,0.8159688412686121,7,3,8.0,0.9486832980505138,True
single,4.0,7,9.514285714285716,9.661904761904761,-0.015515515515352196,9,9,6.809523809523809,3.1083604620289393,False
single,4.0,8,11.533333333333333,0.9476190476190476,0.9178364987533961,9,4,8.380952380952381,0.9734572654303052,True
single,4.0,9,3.833333333333333,0.3476190476190477,0.909316770162614,6,2,8.619047619047619,0.5895922723535713,True
