param_name,param_value,trial_id,initial_variance,final_variance,variance_reduction,initial_range,final_range,final_mean,final_std,converged
p,0.2,0,8.153205128205128,0.0,0.9999999999877349,9,0,10.0,0.0,True
p,0.2,1,7.25897435897436,0.0,0.9999999999862239,9,0,10.0,0.0,True
p,0.2,2,7.378846153846155,0.0,0.9999999999864477,9,0,10.0,0.0,True
p,0.2,3,10.04102564102564,0.0,0.9999999999900409,9,0,10.0,0.0,True
p,0.2,4,8.092307692307694,0.0,0.9999999999876426,9,0,10.0,0.0,True
