param_value,timestep,variance,bimodality_kurtosis
0.2,0,8.0964,-1.251468178099667
0.2,1,1.2371000000000003,-1.061801513223451
0.2,2,0.5390999999999999,-0.9254858800818813
0.2,3,0.18997500000000003,-0.736149493354397
0.2,4,0.04297499999999998,17.269342641070416
0.2,5,0.0384,20.04166666666675
0.2,6,0.033775000000000006,23.60769800148037
0.2,7,0.014775000000000003,61.68189509306242
0.2,8,0.009899999999999999,95.01010101010112
0.2,9,0.004975000000000002,195.0050251256275
0.2,10,0.0,
0.2,11,0.0,
0.2,12,0.0,
0.2,13,0.0,
0.2,14,0.0,
0.2,15,0.0,
0.2,16,0.0,
0.2,17,0.0,
0.2,18,0.0,
0.2,19,0.0,
0.2,20,0.0,
