param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.5,15,Passive-Aggressive,8.208333333333334,0.7210600087592463,24
0.7,0,Aggressive,4.75,2.9229228968396628,24
0.7,0,Assertive,5.277777777777778,2.742377603583234,36
0.7,0,Passive,5.416666666666667,3.0366805184985415,36
0.7,0,Passive-Aggressive,4.208333333333333,2.7343096524282537,24
0.7,1,Aggressive,4.75,2.9229228968396628,24
0.7,1,Assertive,6.888888888888889,2.4116121196977383,36
0.7,1,Passive,5.472222222222222,2.9807583992871063,36
0.7,1,Passive-Aggressive,4.75,3.2336545485147967,24
0.7,2,Aggressive,4.75,2.9229228968396628,24
0.7,2,Assertive,7.25,2.1297216451250818,36
0.7,2,Passive,6.75,2.4538599331315902,36
0.7,2,Passive-Aggressive,5.291666666666667,3.223273608247241,24
0.7,3,Aggressive,4.625,2.6344292344461153,24
0.7,3,Assertive,7.75,1.5743479375828675,36
0.7,3,Passive,7.805555555555555,1.6356640319444655,36
0.7,3,Passive-Aggressive,6.416666666666667,2.976964702608969,24
0.7,4,Aggressive,5.541666666666667,3.1893732063330815,24
0.7,4,Assertive,8.0,1.0690449676496974,36
0.7,4,Passive,7.861111111111111,0.9305229797662259,36
0.7,4,Passive-Aggressive,6.958333333333333,2.5956345737756905,24
0.7,5,Aggressive,6.916666666666667,3.0348220586281878,24
0.7,5,Assertive,8.333333333333334,0.7928249671720916,36
0.7,5,Passive,8.083333333333334,0.7699721701835351,36
0.7,5,Passive-Aggressive,7.125,2.364823736422617,24
0.7,6,Aggressive,7.041666666666667,2.804951625819669,24
0.7,6,Assertive,8.333333333333334,0.7928249671720916,36
0.7,6,Passive,8.194444444444445,0.46717659215115737,36
0.7,6,Passive-Aggressive,7.25,2.381997700141262,24
0.7,7,Aggressive,7.291666666666667,2.7580580229522034,24
0.7,7,Assertive,8.305555555555555,0.7862912744358604,36
0.7,7,Passive,8.13888888888889,0.6393200753379789,36
0.7,7,Passive-Aggressive,7.166666666666667,2.1196116680157253,24
0.7,8,Aggressive,8.25,1.6746187106583268,24
0.7,8,Assertive,8.36111111111111,0.7231983635323531,36
0.7,8,Passive,8.11111111111111,0.7847757742648636,36
0.7,8,Passive-Aggressive,7.583333333333333,1.2128538629008951,24
0.7,9,Aggressive,8.875,0.44842720314644063,24
0.7,9,Assertive,8.583333333333334,0.5000000000000007,36
0.7,9,Passive,8.333333333333334,0.7928249671720918,36
0.7,9,Passive-Aggressive,7.958333333333333,0.858672720295521,24
0.7,10,Aggressive,8.875,0.3378319623460881,24
0.7,10,Assertive,8.583333333333334,0.5542047068934519,36
0.7,10,Passive,8.36111111111111,0.6393200753379786,36
0.7,10,Passive-Aggressive,8.25,0.7372097807744858,24
0.7,11,Aggressive,8.416666666666666,1.0598058340078627,24
0.7,11,Assertive,8.63888888888889,0.5426273532033236,36
0.7,11,Passive,8.222222222222221,0.5909368402852788,36
0.7,11,Passive-Aggressive,8.25,0.5316095330711949,24
0.7,12,Aggressive,8.708333333333334,0.5500329370901876,24
0.7,12,Assertive,8.777777777777779,0.42163702135578357,36
0.7,12,Passive,8.305555555555555,0.7862912744358599,36
0.7,12,Passive-Aggressive,8.25,0.7939992333804207,24
0.7,13,Aggressive,8.625,0.575779245136914,24
0.7,13,Assertive,8.583333333333334,0.49999999999999994,36
0.7,13,Passive,8.277777777777779,0.4542567625794981,36
0.7,13,Passive-Aggressive,8.125,0.44842720314644074,24
0.7,14,Aggressive,8.791666666666666,0.41485111699905364,24
0.7,14,Assertive,8.694444444444445,0.46717659215115664,36
0.7,14,Passive,8.583333333333334,0.5000000000000002,36
0.7,14,Passive-Aggressive,8.291666666666666,0.8064504441319256,24
0.7,15,Aggressive,8.541666666666666,0.6580053301400783,24
0.7,15,Assertive,8.333333333333334,0.4780914437337578,36
0.7,15,Passive,8.277777777777779,0.4542567625794983,36
0.7,15,Passive-Aggressive,7.958333333333333,0.9078961186825513,24
1.0,0,Aggressive,5.291666666666667,2.9558956071856985,24
1.0,0,Assertive,5.0,2.8081514000698546,36
1.0,0,Passive,5.0,2.5634797778466227,36
1.0,0,Passive-Aggressive,6.041666666666667,3.196182052096678,24
1.0,1,Aggressive,5.291666666666667,2.9558956071856985,24
1.0,1,Assertive,7.166666666666667,2.1044171232366056,36
1.0,1,Passive,5.25,2.6227030767075843,36
1.0,1,Passive-Aggressive,5.791666666666667,2.7816036454857676,24
1.0,2,Aggressive,5.291666666666667,2.9558956071856985,24
1.0,2,Assertive,8.222222222222221,0.484686119999981,36
1.0,2,Passive,7.777777777777778,0.48468611999997974,36
1.0,2,Passive-Aggressive,7.291666666666667,1.8052861188782494,24
1.0,3,Aggressive,6.625,2.8408893279945002,24
1.0,3,Assertive,8.666666666666666,0.4780914437337575,36
1.0,3,Passive,8.083333333333334,0.6917885721601855,36
1.0,3,Passive-Aggressive,7.666666666666667,1.4939491483885976,24
1.0,4,Aggressive,7.083333333333333,1.7672544824662635,24
1.0,4,Assertive,8.333333333333334,0.47809144373375734,36
1.0,4,Passive,8.027777777777779,0.6087979308727329,36
1.0,4,Passive-Aggressive,8.25,0.5316095330711951,24
1.0,5,Aggressive,7.791666666666667,1.6675722177612806,24
1.0,5,Assertive,8.694444444444445,0.7099072150416944,36
1.0,5,Passive,8.416666666666666,0.9373214115613859,36
1.0,5,Passive-Aggressive,8.333333333333334,1.0072203103706698,24
1.0,6,Aggressive,8.125,1.7769661492702031,24
1.0,6,Assertive,8.722222222222221,0.4542567625794979,36
1.0,6,Passive,8.61111111111111,0.4944132324730444,36
1.0,6,Passive-Aggressive,8.541666666666666,0.7210600087592458,24
1.0,7,Aggressive,7.75,1.7003835884370586,24
1.0,7,Assertive,8.416666666666666,0.5542047068934525,36
1.0,7,Passive,8.472222222222221,0.506309397848002,36
1.0,7,Passive-Aggressive,8.25,0.7939992333804204,24
1.0,8,Aggressive,7.916666666666667,1.6918388932104944,24
1.0,8,Assertive,8.194444444444445,0.7099072150416929,36
1.0,8,Passive,7.666666666666667,0.8944271909999157,36
1.0,8,Passive-Aggressive,8.291666666666666,0.69025305168635,24
1.0,9,Aggressive,8.0,1.7194539072421902,24
1.0,9,Assertive,8.027777777777779,0.9705995528865096,36
1.0,9,Passive,7.694444444444445,1.1166133604902806,36
1.0,9,Passive-Aggressive,8.0,0.834057656228299,24
1.0,10,Aggressive,8.041666666666666,1.7315277663950703,24
1.0,10,Assertive,8.527777777777779,0.7362496126066843,36
1.0,10,Passive,8.222222222222221,0.9594972228385659,36
1.0,10,Passive-Aggressive,8.333333333333334,0.9168313422570848,24
1.0,11,Aggressive,8.125,1.8012676695569998,24
1.0,11,Assertive,8.472222222222221,0.7362496126066841,36
1.0,11,Passive,8.194444444444445,0.9507724512038904,36
1.0,11,Passive-Aggressive,8.208333333333334,0.6580053301400783,24
1.0,12,Aggressive,8.083333333333334,1.7424786610050556,24
1.0,12,Assertive,8.61111111111111,0.6448821720849602,36
1.0,12,Passive,8.38888888888889,0.9936305084394236,36
1.0,12,Passive-Aggressive,8.5,0.722315118514615,24
1.0,13,Aggressive,8.041666666666666,1.7564580631305242,24
1.0,13,Assertive,8.277777777777779,0.6146362971528593,36
1.0,13,Passive,8.11111111111111,0.9495195109039637,36
1.0,13,Passive-Aggressive,8.458333333333334,0.7790276362049132,24
1.0,14,Aggressive,7.833333333333333,1.6594044679962139,24
1.0,14,Assertive,8.25,0.6491753010001009,36
1.0,14,Passive,8.055555555555555,0.8926507698004842,36
1.0,14,Passive-Aggressive,8.416666666666666,0.7755316082290389,24
1.0,15,Aggressive,7.833333333333333,1.6594044679962137,24
1.0,15,Assertive,8.25,0.649175301000101,36
1.0,15,Passive,7.861111111111111,0.8333333333333334,36
1.0,15,Passive-Aggressive,8.458333333333334,0.5882299658752718,24
