param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.7,6,Passive-Aggressive,7.25,2.381997700141262,8.0,0.125,0.6123724356957945
p,0.7,7,Aggressive,7.291666666666667,2.7580580229522034,9.0,0.25,1.1131623577819223
p,0.7,7,Assertive,8.305555555555555,0.7862912744358604,8.0,-0.027777777777777776,0.6087979308727327
p,0.7,7,Passive,8.13888888888889,0.6393200753379789,8.0,-0.05555555555555555,0.5315446195190792
p,0.7,7,Passive-Aggressive,7.166666666666667,2.1196116680157253,8.0,-0.08333333333333333,0.9743076322798876
p,0.7,8,Aggressive,8.25,1.6746187106583268,9.0,0.9583333333333334,2.2932636069615926
p,0.7,8,Assertive,8.36111111111111,0.7231983635323531,8.0,0.05555555555555555,0.8600479868487221
p,0.7,8,Passive,8.11111111111111,0.7847757742648636,8.0,-0.027777777777777776,1.1080513425729774
p,0.7,8,Passive-Aggressive,7.583333333333333,1.2128538629008951,8.0,0.4166666666666667,2.320357293826641
p,0.7,9,Aggressive,8.875,0.44842720314644063,9.0,0.625,1.7398775569112552
p,0.7,9,Assertive,8.583333333333334,0.5000000000000007,9.0,0.2222222222222222,0.7601169500660919
p,0.7,9,Passive,8.333333333333334,0.7928249671720918,8.5,0.2222222222222222,1.098339294730552
p,0.7,9,Passive-Aggressive,7.958333333333333,0.858672720295521,8.0,0.375,1.2790111669635225
p,0.7,10,Aggressive,8.875,0.3378319623460881,9.0,0.0,0.5107539184552492
p,0.7,10,Assertive,8.583333333333334,0.5542047068934519,9.0,0.0,0.47809144373375745
p,0.7,10,Passive,8.36111111111111,0.6393200753379786,8.0,0.027777777777777776,0.9098229375970787
p,0.7,10,Passive-Aggressive,8.25,0.7372097807744858,8.0,0.2916666666666667,1.0417028979206269
p,0.7,11,Aggressive,8.416666666666666,1.0598058340078627,9.0,-0.4583333333333333,1.141287094417552
p,0.7,11,Assertive,8.63888888888889,0.5426273532033236,9.0,0.05555555555555555,0.5828229059350186
p,0.7,11,Passive,8.222222222222221,0.5909368402852788,8.0,-0.1388888888888889,0.8992942559196954
p,0.7,11,Passive-Aggressive,8.25,0.5316095330711949,8.0,0.0,0.8846517369293829
p,0.7,12,Aggressive,8.708333333333334,0.5500329370901876,9.0,0.2916666666666667,1.1601786469133204
p,0.7,12,Assertive,8.777777777777779,0.42163702135578357,9.0,0.1388888888888889,0.4244510927759878
p,0.7,12,Passive,8.305555555555555,0.7862912744358599,8.0,0.08333333333333333,0.8409178658720821
p,0.7,12,Passive-Aggressive,8.25,0.7939992333804207,8.0,0.0,0.9780192938436516
p,0.7,13,Aggressive,8.625,0.575779245136914,9.0,-0.08333333333333333,0.9743076322798875
p,0.7,13,Assertive,8.583333333333334,0.49999999999999994,9.0,-0.19444444444444445,0.6242455764220838
p,0.7,13,Passive,8.277777777777779,0.4542567625794981,8.0,-0.027777777777777776,1.0552213338878549
p,0.7,13,Passive-Aggressive,8.125,0.44842720314644074,8.0,-0.125,0.8501917942185292
p,0.7,14,Aggressive,8.791666666666666,0.41485111699905364,9.0,0.16666666666666666,0.6370220572706061
p,0.7,14,Assertive,8.694444444444445,0.46717659215115664,9.0,0.1111111111111111,0.7474825474418508
p,0.7,14,Passive,8.583333333333334,0.5000000000000002,9.0,0.3055555555555556,0.6684499957554019
p,0.7,14,Passive-Aggressive,8.291666666666666,0.8064504441319256,8.5,0.16666666666666666,0.9630868246861537
p,0.7,15,Aggressive,8.541666666666666,0.6580053301400783,8.0,-0.25,0.7372097807744857
p,0.7,15,Assertive,8.333333333333334,0.4780914437337578,8.0,-0.3611111111111111,0.5426273532033237
p,0.7,15,Passive,8.277777777777779,0.4542567625794983,8.0,-0.3055555555555556,0.5766625378327281
p,0.7,15,Passive-Aggressive,7.958333333333333,0.9078961186825513,8.0,-0.3333333333333333,1.0494995356656043
p,1.0,0,Aggressive,5.291666666666667,2.9558956071856985,5.5,0.0,0.0
p,1.0,0,Assertive,5.0,2.8081514000698546,4.5,0.0,0.0
p,1.0,0,Passive,5.0,2.5634797778466227,5.0,0.0,0.0
p,1.0,0,Passive-Aggressive,6.041666666666667,3.196182052096678,6.0,0.0,0.0
p,1.0,1,Aggressive,5.291666666666667,2.9558956071856985,5.5,0.0,0.0
p,1.0,1,Assertive,7.166666666666667,2.1044171232366056,8.0,2.1666666666666665,2.4899799195977463
p,1.0,1,Passive,5.25,2.6227030767075843,5.0,0.25,0.9063269671749656
p,1.0,1,Passive-Aggressive,5.791666666666667,2.7816036454857676,7.5,-0.25,1.2597446256043843
p,1.0,2,Aggressive,5.291666666666667,2.9558956071856985,5.5,0.0,0.0
p,1.0,2,Assertive,8.222222222222221,0.484686119999981,8.0,1.0555555555555556,2.190165609451805
p,1.0,2,Passive,7.777777777777778,0.48468611999997974,8.0,2.5277777777777777,2.6778041229027414
p,1.0,2,Passive-Aggressive,7.291666666666667,1.8052861188782494,8.0,1.5,2.6043441968472933
p,1.0,3,Aggressive,6.625,2.8408893279945002,7.0,1.3333333333333333,2.697287956233183
p,1.0,3,Assertive,8.666666666666666,0.4780914437337575,9.0,0.4444444444444444,0.6068393265551997
p,1.0,3,Passive,8.083333333333334,0.6917885721601855,8.0,0.3055555555555556,0.9507724512038904
p,1.0,3,Passive-Aggressive,7.666666666666667,1.4939491483885976,8.0,0.375,1.5269321331121548
p,1.0,4,Aggressive,7.083333333333333,1.7672544824662635,7.5,0.4583333333333333,2.6536138880151094
p,1.0,4,Assertive,8.333333333333334,0.47809144373375734,8.0,-0.3333333333333333,0.7559289460184544
p,1.0,4,Passive,8.027777777777779,0.6087979308727329,8.0,-0.05555555555555555,0.9241040276766755
p,1.0,4,Passive-Aggressive,8.25,0.5316095330711951,8.0,0.5833333333333334,1.5580552724098264
p,1.0,5,Aggressive,7.791666666666667,1.6675722177612806,8.0,0.7083333333333334,1.1970676733137329
p,1.0,5,Assertive,8.694444444444445,0.7099072150416944,9.0,0.3611111111111111,0.7231983635323528
p,1.0,5,Passive,8.416666666666666,0.9373214115613859,9.0,0.3888888888888889,0.9644473703415496
p,1.0,5,Passive-Aggressive,8.333333333333334,1.0072203103706698,9.0,0.08333333333333333,0.8805466023105079
p,1.0,6,Aggressive,8.125,1.7769661492702031,9.0,0.3333333333333333,0.6370220572706061
p,1.0,6,Assertive,8.722222222222221,0.4542567625794979,9.0,0.027777777777777776,0.9098229375970784
p,1.0,6,Passive,8.61111111111111,0.4944132324730444,9.0,0.19444444444444445,0.9507724512038903
p,1.0,6,Passive-Aggressive,8.541666666666666,0.7210600087592458,9.0,0.20833333333333334,1.1025333147551268
p,1.0,7,Aggressive,7.75,1.7003835884370586,8.0,-0.375,0.7109393663377318
p,1.0,7,Assertive,8.416666666666666,0.5542047068934525,8.0,-0.3055555555555556,0.5766625378327281
p,1.0,7,Passive,8.472222222222221,0.506309397848002,8.0,-0.1388888888888889,0.35073618720610084
p,1.0,7,Passive-Aggressive,8.25,0.7939992333804204,8.0,-0.2916666666666667,1.0417028979206269
p,1.0,8,Aggressive,7.916666666666667,1.6918388932104944,9.0,0.16666666666666666,0.8681147322824312
p,1.0,8,Assertive,8.194444444444445,0.7099072150416929,8.0,-0.2222222222222222,0.9292427365828928
p,1.0,8,Passive,7.666666666666667,0.8944271909999157,8.0,-0.8055555555555556,1.0090857090723109
p,1.0,8,Passive-Aggressive,8.291666666666666,0.69025305168635,8.0,0.041666666666666664,0.999093792292346
