param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.5,6,Aggressive,6.2105263157894735,3.7354004302442605,19
0.5,6,Assertive,7.538461538461538,2.5958546836180068,26
0.5,6,Passive,7.964285714285714,2.301080951416865,28
0.5,6,Passive-Aggressive,6.705882352941177,2.9530642111701733,17
0.5,7,Aggressive,6.7894736842105265,3.505217497902568,19
0.5,7,Assertive,8.576923076923077,1.724484315337821,26
0.5,7,Passive,7.857142857142857,2.2886885410853175,28
0.5,7,Passive-Aggressive,7.882352941176471,2.3686059439356004,17
0.5,8,Aggressive,7.105263157894737,3.1953914182443244,19
0.5,8,Assertive,8.576923076923077,1.7927203222606014,26
0.5,8,Passive,8.25,1.818118685772619,28
0.5,8,Passive-Aggressive,8.117647058823529,2.420804436059852,17
0.5,9,Aggressive,7.105263157894737,3.1953914182443244,19
0.5,9,Assertive,9.23076923076923,0.8629109946080096,26
0.5,9,Passive,8.642857142857142,1.3934844605516574,28
0.5,9,Passive-Aggressive,8.058823529411764,2.4614677591656093,17
0.5,10,Aggressive,7.052631578947368,3.170588522490323,19
0.5,10,Assertive,9.038461538461538,0.8236877675803731,26
0.5,10,Passive,8.464285714285714,1.3738872361173378,28
0.5,10,Passive-Aggressive,7.9411764705882355,2.410150105161868,17
0.5,11,Aggressive,7.2105263157894735,2.760413563387862,19
0.5,11,Assertive,8.807692307692308,0.8494342008292705,26
0.5,11,Passive,8.357142857142858,1.339272486707165,28
0.5,11,Passive-Aggressive,7.764705882352941,2.385618676693372,17
0.5,12,Aggressive,7.473684210526316,2.7762568935855505,19
0.5,12,Assertive,8.692307692307692,0.8375789285425356,26
0.5,12,Passive,8.392857142857142,1.342724861209493,28
0.5,12,Passive-Aggressive,7.823529411764706,2.40404071610817,17
0.5,13,Aggressive,7.842105263157895,2.3866098199639882,19
0.5,13,Assertive,9.153846153846153,0.7844645405527357,26
0.5,13,Passive,8.535714285714286,1.3466595945123119,28
0.5,13,Passive-Aggressive,8.235294117647058,2.5624551646005895,17
0.5,14,Aggressive,7.842105263157895,2.3866098199639882,19
0.5,14,Assertive,8.961538461538462,0.9156754547663368,26
0.5,14,Passive,8.571428571428571,1.3451854182690988,28
0.5,14,Passive-Aggressive,8.352941176470589,1.6179144164088315,17
0.5,15,Aggressive,7.666666666666667,2.63673679998231,15
0.5,15,Assertive,9.125,0.8998792189486611,24
0.5,15,Passive,9.227272727272727,0.7516216235148275,22
0.5,15,Passive-Aggressive,8.352941176470589,1.6560939160637989,17
0.7,0,Aggressive,5.780487804878049,2.8063516807587674,41
0.7,0,Assertive,5.365079365079365,2.7018606927961715,63
0.7,0,Passive,5.890625,2.944552072007202,64
0.7,0,Passive-Aggressive,5.833333333333333,3.2303187690371202,42
0.7,1,Aggressive,5.780487804878049,2.8063516807587674,41
0.7,1,Assertive,7.523809523809524,1.8391542837028851,63
0.7,1,Passive,5.984375,2.8646293286350657,64
0.7,1,Passive-Aggressive,5.9523809523809526,3.1773004414499577,42
0.7,2,Aggressive,5.780487804878049,2.8063516807587674,41
0.7,2,Assertive,7.682539682539683,1.8563352452492885,63
0.7,2,Passive,6.40625,2.7122224823289836,64
0.7,2,Passive-Aggressive,6.023809523809524,3.1814101432256865,42
0.7,3,Aggressive,5.853658536585366,2.903110190896619,41
0.7,3,Assertive,8.126984126984127,1.3258237061329015,63
0.7,3,Passive,7.046875,2.3599144960297664,64
0.7,3,Passive-Aggressive,6.857142857142857,2.9431311397767077,42
