Timestamp,Graph Type,Communication Style,Param Value,Bot Present,Is DeGroot Baseline,Mean Agreement Level,Std Agreement Level,Min Agreement Level,Max Agreement Level,Mean Dev from Mean,Mean Dev from Bot,DeGroot Gap
6,scale_free,Aggressive,2.0,N,False,7.375,1.8371173070873836,3.0,9.0,1.332349537037037,0.2916666666666667,2.3606269724773785
6,scale_free,Aggressive,2.0,N,True,5.0143730275226215,0.17544183952348677,4.725547719852629,5.35196941537284,,0.5539585524974865,2.3606269724773785
6,scale_free,Aggressive,2.0,Y,False,6.583333333333333,2.0412414523193148,3.0,10.0,1.3890046296296295,0.3796296296296296,1.7968103845240009
6,scale_free,Aggressive,2.0,Y,True,4.786522948809332,0.23171036597869574,4.437643806132057,5.2892789519180505,,0.5792752279100741,1.7968103845240009
6,scale_free,Aggressive,3.0,N,False,7.541666666666667,1.887698545081139,3.0,9.0,1.471122685185185,0.27314814814814814,2.6794547670207693
6,scale_free,Aggressive,3.0,N,True,4.862211899645898,0.12989971274319326,4.685876664008837,5.097089700394032,,0.5708653444837891,2.6794547670207693
6,scale_free,Aggressive,3.0,Y,False,7.0,1.9560385876873032,3.0,9.0,1.387037037037037,0.3333333333333333,2.4992541609148695
6,scale_free,Aggressive,3.0,Y,True,4.5007458390851305,0.7534132474224893,1.0,4.8485697995204315,,0.6110282401016521,2.4992541609148695
6,scale_free,Aggressive,4.0,N,False,7.25,1.8708286933869707,3.0,9.0,1.3869212962962962,0.3055555555555555,2.3446699406941507
6,scale_free,Aggressive,4.0,N,True,4.905330059305849,0.18373814303922537,4.642992752069814,5.1208893976268035,,0.5660744378549057,2.3446699406941507
6,scale_free,Aggressive,4.0,Y,False,7.333333333333333,2.334368300487059,1.0,10.0,1.7796296296296295,0.29629629629629634,2.659970444429863
6,scale_free,Aggressive,4.0,Y,True,4.67336288890347,0.24693949281799882,4.019206616101965,5.0086293277144485,,0.5918485678996145,2.659970444429863
6,scale_free,Assertive,1.0,N,False,7.222222222222222,2.126178478076316,3.0,10.0,1.6375771604938272,0.30864197530864196,2.408124521422521
6,scale_free,Assertive,1.0,N,True,4.814097700799701,0.5315701285334273,4.07819483085328,6.40197408195901,,0.576211366577811,2.408124521422521
6,scale_free,Assertive,1.0,Y,False,6.027777777777778,2.0352060072787452,3.0,9.0,1.6199459876543212,0.441358024691358,1.1401356566889982
6,scale_free,Assertive,1.0,Y,True,4.8876421210887795,0.6455383783112197,3.241341790009145,6.204681631639258,,0.5680397643234689,1.1401356566889982
6,scale_free,Assertive,2.0,N,False,7.861111111111111,1.0184800377531151,6.0,9.0,1.0758873456790121,0.23765432098765432,2.888623453829947
6,scale_free,Assertive,2.0,N,True,4.972487657281164,0.14143683056105766,4.6319014811890815,5.218033752897185,,0.5586124825243152,2.888623453829947
6,scale_free,Assertive,2.0,Y,False,7.138888888888889,1.8693433190413267,3.0,9.0,1.4500385802469136,0.31790123456790126,2.364155726776934
6,scale_free,Assertive,2.0,Y,True,4.774733162111955,0.2585284582242386,4.283883618993649,5.227562350267982,,0.5805852042097828,2.364155726776934
6,scale_free,Assertive,3.0,N,False,7.944444444444445,0.7908203496350011,6.0,10.0,0.920216049382716,0.22839506172839505,3.0864988205556037
6,scale_free,Assertive,3.0,N,True,4.857945623888841,0.10945297566181246,4.707763758902209,5.021039068732947,,0.5713393751234621,3.0864988205556037
6,scale_free,Assertive,3.0,Y,False,7.583333333333333,1.4217695212053787,3.0,9.0,1.2061728395061726,0.2685185185185185,3.1551720862288315
6,scale_free,Assertive,3.0,Y,True,4.4281612471045015,0.8368147955345207,1.0,4.8657219667511304,,0.6190931947661664,3.1551720862288315
6,scale_free,Assertive,4.0,N,False,7.75,1.7299876134981838,3.0,10.0,1.4572145061728397,0.25,2.849940922050644
6,scale_free,Assertive,4.0,N,True,4.900059077949356,0.17677343741840715,4.6455133787075304,5.113183923061807,,0.5666601024500716,2.849940922050644
6,scale_free,Assertive,4.0,Y,False,8.055555555555555,0.8261595987094034,6.0,9.0,1.028858024691358,0.21604938271604937,3.427122881700522
6,scale_free,Assertive,4.0,Y,True,4.628432673855033,0.6393024828057523,1.0,4.945531031196007,,0.5968408140161074,3.427122881700522
6,scale_free,Passive,1.0,N,False,6.083333333333333,2.169595090597058,2.0,9.0,1.7403163580246914,0.4351851851851852,1.2786902948794872
6,scale_free,Passive,1.0,N,True,4.804643038453846,0.698666023180086,3.657943131996406,6.641993194168384,,0.5772618846162394,1.2786902948794872
6,scale_free,Passive,1.0,Y,False,5.638888888888889,2.153439478439454,3.0,9.0,1.9329475308641975,0.48456790123456783,0.6939473147836859
6,scale_free,Passive,1.0,Y,True,4.944941574105203,1.2932834898441161,1.0,6.738286846517298,,0.5616731584327551,0.6939473147836859
6,scale_free,Passive,2.0,N,False,7.388888888888889,1.6436506020402577,2.0,9.0,1.178395061728395,0.29012345679012347,2.452832028739116
6,scale_free,Passive,2.0,N,True,4.936056860149773,0.21276031265714462,4.504020445814131,5.379084979574132,,0.5626603488722474,2.452832028739116
6,scale_free,Passive,2.0,Y,False,6.944444444444445,1.9264244369066519,3.0,9.0,1.3697145061728395,0.3395061728395061,2.1425769987040653
6,scale_free,Passive,2.0,Y,True,4.801867445740379,0.3398660352614276,3.8324641635916183,5.439917564589334,,0.5775702838066246,2.1425769987040653
6,scale_free,Passive,3.0,N,False,7.972222222222222,1.1828805304029435,3.0,9.0,1.2042052469135802,0.22530864197530864,3.09793776107803
6,scale_free,Passive,3.0,N,True,4.8742844611441924,0.12241194355724638,4.665334294244961,5.073148523406774,,0.5695239487617564,3.09793776107803
6,scale_free,Passive,3.0,Y,False,6.888888888888889,1.720095973697444,3.0,9.0,1.1908179012345679,0.345679012345679,2.207596230511945
6,scale_free,Passive,3.0,Y,True,4.681292658376944,0.12907682280470267,4.2313352404257145,4.902146607174572,,0.5909674824025618,2.207596230511945
6,scale_free,Passive,4.0,N,False,7.611111111111111,1.643650602040258,3.0,9.0,1.3213734567901234,0.2654320987654321,2.714976970406739
6,scale_free,Passive,4.0,N,True,4.896134140704372,0.18394634000141213,4.6139266378552515,5.148252588991524,,0.5670962065884032,2.714976970406739
6,scale_free,Passive,4.0,Y,False,7.611111111111111,1.4397971638449192,3.0,9.0,1.1697145061728393,0.2654320987654321,3.082958435294514
6,scale_free,Passive,4.0,Y,True,4.528152675816597,0.8692008908232716,1.0,4.989929767726528,,0.6079830360203782,3.082958435294514
6,scale_free,Passive-Aggressive,1.0,N,False,5.583333333333333,2.0834057958412537,3.0,9.0,1.732638888888889,0.4907407407407407,0.5918519662963764
6,scale_free,Passive-Aggressive,1.0,N,True,4.991481367036957,0.7149092549045496,3.657943131996406,6.47950424382716,,0.556502070329227,0.5918519662963764
6,scale_free,Passive-Aggressive,1.0,Y,False,5.708333333333333,2.176538269955231,3.0,9.0,1.9001736111111114,0.47685185185185186,0.6152032143863462
6,scale_free,Passive-Aggressive,1.0,Y,True,5.093130118946987,0.7838644162678257,3.5342181927297673,6.311814255956916,,0.5452077645614459,0.6152032143863462
6,scale_free,Passive-Aggressive,2.0,N,False,7.083333333333333,1.8395809226599662,3.0,9.0,1.3935763888888888,0.32407407407407407,2.0760749515826618
6,scale_free,Passive-Aggressive,2.0,N,True,5.007258381750671,0.18656520483533376,4.559753356252769,5.386909692852413,,0.5547490686943699,2.0760749515826618
6,scale_free,Passive-Aggressive,2.0,Y,False,6.875,2.21285768418007,3.0,9.0,1.698148148148148,0.34722222222222227,2.454014007395063
6,scale_free,Passive-Aggressive,2.0,Y,True,4.420985992604937,1.2682186140243348,1.0,5.631901488214831,,0.6198904452661181,2.454014007395063
6,scale_free,Passive-Aggressive,3.0,N,False,7.583333333333333,0.9743076322798876,6.0,9.0,0.8897569444444443,0.2685185185185185,2.7302711629644625
6,scale_free,Passive-Aggressive,3.0,N,True,4.8530621703688706,0.10828912481615102,4.694766288011461,5.031314447674877,,0.5718819810701256,2.7302711629644625
6,scale_free,Passive-Aggressive,3.0,Y,False,6.666666666666667,2.0781820371926387,3.0,9.0,1.4621527777777779,0.3703703703703704,1.9834121681812125
6,scale_free,Passive-Aggressive,3.0,Y,True,4.6832544984854545,0.09880696818972838,4.397050945883838,4.885091624276772,,0.5907495001682829,1.9834121681812125
6,scale_free,Passive-Aggressive,4.0,N,False,7.833333333333333,1.4939491483885972,3.0,10.0,1.3442708333333335,0.24074074074074073,2.939989000556814
6,scale_free,Passive-Aggressive,4.0,N,True,4.893344332776519,0.17147576924083435,4.651832496140793,5.122217661346051,,0.5674061852470534,2.939989000556814
6,scale_free,Passive-Aggressive,4.0,Y,False,7.875,0.9469631093315001,6.0,10.0,0.9138310185185184,0.23611111111111108,3.125496713521203
6,scale_free,Passive-Aggressive,4.0,Y,True,4.749503286478797,0.1945317480498665,4.1672632631750295,4.984466966069261,,0.5833885237245781,3.125496713521203
6,small_world,Aggressive,0.1,N,False,7.0,2.186917624340746,3.0,9.0,1.6686342592592591,0.3333333333333333,1.9412871064782022
6,small_world,Aggressive,0.1,N,True,5.058712893521798,0.3801089114699151,4.530838098583538,5.628791862322499,,0.5490319007198002,1.9412871064782022
6,small_world,Aggressive,0.1,Y,False,6.875,2.472676775234201,3.0,10.0,1.9611689814814814,0.34722222222222227,2.27057678460468
6,small_world,Aggressive,0.1,Y,True,4.60442321539532,0.34792603778982084,3.279382151934538,4.945391509883439,,0.5995085316227422,2.27057678460468
6,small_world,Aggressive,0.3,N,False,7.541666666666667,1.5874279625330667,3.0,9.0,1.3193287037037036,0.27314814814814814,2.556894822837579
6,small_world,Aggressive,0.3,N,True,4.984771843829088,0.09558198102877556,4.844180814055679,5.0846640351805785,,0.5572475729078791,2.556894822837579
6,small_world,Aggressive,0.3,Y,False,7.416666666666667,1.998187584584692,2.0,9.0,1.5137731481481482,0.28703703703703703,2.968863102128452
6,small_world,Aggressive,0.3,Y,True,4.447803564538215,0.7348177588798778,1.0,4.780074095897244,,0.6169107150513095,2.968863102128452
6,small_world,Aggressive,0.5,N,False,7.333333333333333,1.5227739752537621,3.0,9.0,1.157349537037037,0.2962962962962963,2.329169904525898
6,small_world,Aggressive,0.5,N,True,5.004163428807435,0.06110149245379466,4.941398360653752,5.085326253610855,,0.5550929523547293,2.329169904525898
6,small_world,Aggressive,0.5,Y,False,6.541666666666667,2.501810938303391,1.0,9.0,1.9611689814814814,0.38425925925925924,2.2645177088127397
6,small_world,Aggressive,0.5,Y,True,4.277148957853927,0.6947950180566167,1.0,4.626538374489506,,0.6358723380162303,2.2645177088127397
6,small_world,Aggressive,0.7,N,False,7.375,1.883855897747559,3.0,9.0,1.4138310185185183,0.2916666666666667,2.4018726733191818
6,small_world,Aggressive,0.7,N,True,4.973127326680818,0.016931123758181524,4.959827254330381,4.996567386291378,,0.5585414081465757,2.4018726733191818
6,small_world,Aggressive,0.7,Y,False,5.125,2.1328180990131953,2.0,8.0,2.107638888888889,0.5416666666666666,0.8400504565979272
6,small_world,Aggressive,0.7,Y,True,4.284949543402073,0.686623530565959,1.0,4.533399237427098,,0.6350056062886585,0.8400504565979272
6,small_world,Assertive,0.1,N,False,7.472222222222222,1.7318216851645982,3.0,9.0,1.3808641975308642,0.28086419753086417,2.3980821480973518
6,small_world,Assertive,0.1,N,True,5.074140074124871,0.3303313509464668,4.368706296778242,5.679648109032064,,0.5473177695416811,2.3980821480973518
6,small_world,Assertive,0.1,Y,False,7.833333333333333,1.5212776585113301,3.0,10.0,1.3647376543209875,0.24074074074074073,3.2996695499978212
6,small_world,Assertive,0.1,Y,True,4.533663783335512,0.7153104831558202,1.0,5.504952856177324,,0.6073706907404987,3.2996695499978212
6,small_world,Assertive,0.3,N,False,7.805555555555555,0.8218253010201289,6.0,9.0,0.9368441358024691,0.24382716049382713,2.8216955849909517
6,small_world,Assertive,0.3,N,True,4.983859970564604,0.09773150156609646,4.8406610124473,5.085125232708727,,0.5573488921594885,2.8216955849909517
6,small_world,Assertive,0.3,Y,False,7.916666666666667,0.9063269671749657,6.0,9.0,1.011651234567901,0.23148148148148145,3.4915526196113786
6,small_world,Assertive,0.3,Y,True,4.425114047055288,0.836261514841543,1.0,4.807040766857296,,0.6194317725494125,3.4915526196113786
6,small_world,Assertive,0.5,N,False,7.611111111111111,1.201850425154663,4.0,9.0,1.0104166666666667,0.2654320987654321,2.6070627762806087
6,small_world,Assertive,0.5,N,True,5.004048334830502,0.06061202462547784,4.941252466763293,5.084959008155456,,0.5551057405743888,2.6070627762806087
6,small_world,Assertive,0.5,Y,False,7.888888888888889,1.2136786531103996,3.0,9.0,1.1863425925925926,0.23456790123456792,3.4707511606710826
6,small_world,Assertive,0.5,Y,True,4.418137728217807,0.11577687542738024,4.248757572593788,4.651613400337358,,0.6202069190869104,3.4707511606710826
6,small_world,Assertive,0.7,N,False,7.805555555555555,1.1419142936176314,3.0,9.0,1.052932098765432,0.24382716049382713,2.8324240826321168
6,small_world,Assertive,0.7,N,True,4.973131472923439,0.016806471663893034,4.959831843715108,4.996567024696997,,0.5585409474529512,2.8324240826321168
6,small_world,Assertive,0.7,Y,False,5.916666666666667,2.102719327782139,1.0,9.0,1.7934027777777777,0.45370370370370366,1.4777227228114782
6,small_world,Assertive,0.7,Y,True,4.438943943855189,0.06344386801649653,4.353864660467063,4.531900143883572,,0.6178951173494236,1.4777227228114782
6,small_world,Passive,0.1,N,False,7.583333333333333,1.4614083227196586,3.0,9.0,1.1586419753086419,0.2685185185185185,2.555596448155357
6,small_world,Passive,0.1,N,True,5.027736885177976,0.33972937140343923,4.365611823475095,5.619587141234636,,0.5524736794246693,2.555596448155357
6,small_world,Passive,0.1,Y,False,7.388888888888889,1.9460990692412312,3.0,10.0,1.5072916666666667,0.29012345679012347,2.8696336641975506
6,small_world,Passive,0.1,Y,True,4.519255224691339,0.5980110894354527,2.544793529036541,5.7412258911324665,,0.6089716417009624,2.8696336641975506
6,small_world,Passive,0.3,N,False,8.0,1.01418510567422,4.0,9.0,1.1244984567901233,0.2222222222222222,3.0175210596230837
6,small_world,Passive,0.3,N,True,4.982478940376916,0.09970417249210813,4.838529425645618,5.084848044778658,,0.5575023399581204,3.0175210596230837
6,small_world,Passive,0.3,Y,False,7.0,2.22967005887162,1.0,9.0,1.6900077160493827,0.3333333333333333,2.435488130810275
6,small_world,Passive,0.3,Y,True,4.564511869189725,0.1801718710844409,4.188519839966348,4.814839094801431,,0.6039431256455862,2.435488130810275
6,small_world,Passive,0.5,N,False,7.472222222222222,1.055221333887855,5.0,9.0,0.9481481481481482,0.28086419753086417,2.4680341338712513
6,small_world,Passive,0.5,N,True,5.004188088350971,0.06058941263262013,4.941813577648423,5.085134106025933,,0.5550902124054476,2.4680341338712513
6,small_world,Passive,0.5,Y,False,7.055555555555555,1.510807625920548,3.0,9.0,1.2178626543209878,0.32716049382716045,2.8207076460488407
6,small_world,Passive,0.5,Y,True,4.234847909506715,0.7824970621526202,1.0,4.638600846882626,,0.6405724544992539,2.8207076460488407
6,small_world,Passive,0.7,N,False,7.944444444444445,0.9839989676081822,6.0,9.0,1.091280864197531,0.22839506172839505,2.9713253622802336
6,small_world,Passive,0.7,N,True,4.973119082164211,0.016809176121475245,4.959825617056354,4.996595085023335,,0.5585423242039765,2.9713253622802336
6,small_world,Passive,0.7,Y,False,5.888888888888889,2.135118300874722,1.0,8.0,1.6908179012345679,0.4567901234567901,1.6284749494899886
6,small_world,Passive,0.7,Y,True,4.260413939398901,0.7812114362477728,1.0,4.534664912504322,,0.6377317845112332,1.6284749494899886
6,small_world,Passive-Aggressive,0.1,N,False,7.708333333333333,1.3666578295932035,3.0,9.0,1.1017939814814814,0.2546296296296296,2.585613518438733
6,small_world,Passive-Aggressive,0.1,N,True,5.1227198148946,0.5442741683237764,4.483522280059309,7.0,,0.5419200205672666,2.585613518438733
6,small_world,Passive-Aggressive,0.1,Y,False,7.5,1.5879984667608413,3.0,9.0,1.2833333333333332,0.2777777777777778,3.1123220441956843
6,small_world,Passive-Aggressive,0.1,Y,True,4.387677955804316,1.0390117949575886,1.0,5.071308446918229,,0.6235913382439648,3.1123220441956843
6,small_world,Passive-Aggressive,0.3,N,False,7.666666666666667,1.0494995356656043,6.0,9.0,0.9777777777777777,0.25925925925925924,2.683480719550518
6,small_world,Passive-Aggressive,0.3,N,True,4.983185947116149,0.09757690342833676,4.84420360514212,5.082020178335951,,0.5574237836537612,2.683480719550518
6,small_world,Passive-Aggressive,0.3,Y,False,7.375,1.663221076052756,2.0,9.0,1.2537037037037038,0.2916666666666667,2.7870791456208552
6,small_world,Passive-Aggressive,0.3,Y,True,4.587920854379145,0.1800472026229435,4.2282838821026765,4.799747876157074,,0.6013421272912061,2.7870791456208552
6,small_world,Passive-Aggressive,0.5,N,False,7.75,0.8968544062928812,6.0,9.0,0.8795717592592592,0.25,2.745822734064311
6,small_world,Passive-Aggressive,0.5,N,True,5.004177265935689,0.06105042207442788,4.94156019337169,5.085169157457605,,0.5550914148960345,2.745822734064311
6,small_world,Passive-Aggressive,0.5,Y,False,6.708333333333333,1.6279933411536365,3.0,9.0,1.2454282407407409,0.3657407407407407,2.30990346956069
6,small_world,Passive-Aggressive,0.5,Y,True,4.398429863772643,0.13258231644487606,4.21055556012804,4.6455008040121495,,0.6223966818030396,2.30990346956069
6,small_world,Passive-Aggressive,0.7,N,False,7.416666666666667,1.3486439781165913,3.0,9.0,0.9824074074074073,0.28703703703703703,2.443530073952336
6,small_world,Passive-Aggressive,0.7,N,True,4.973136592714331,0.016942622011517396,4.959837708968336,4.9966069811985125,,0.5585403785872965,2.443530073952336
6,small_world,Passive-Aggressive,0.7,Y,False,5.708333333333333,1.9886453039512941,2.0,9.0,1.6789351851851855,0.4768518518518518,1.2818796697367976
6,small_world,Passive-Aggressive,0.7,Y,True,4.4264536635965355,0.056325707370886956,4.369444635086111,4.532533196898886,,0.6192829262670516,1.2818796697367976
7,erdos_renyi,Aggressive,0.2,N,False,7.666666666666667,1.522773975253762,3.0,9.0,1.178414351851852,0.25925925925925924,2.5836973560514096
7,erdos_renyi,Aggressive,0.2,N,True,5.082969310615257,0.06362550961152688,5.019052664957445,5.1936039369397715,,0.5463367432649714,2.5836973560514096
7,erdos_renyi,Aggressive,0.2,Y,False,6.75,2.211629342323457,3.0,9.0,1.726736111111111,0.3611111111111111,2.3013376788453668
7,erdos_renyi,Aggressive,0.2,Y,True,4.448662321154633,0.28207997683240355,3.82910475680657,4.79812649839934,,0.6168152976494853,2.3013376788453668
7,erdos_renyi,Aggressive,0.5,N,False,7.833333333333333,1.4039282363260674,3.0,9.0,1.202488425925926,0.24074074074074073,2.869520388870156
7,erdos_renyi,Aggressive,0.5,N,True,4.963812944463177,0.06441910386861274,4.916224299692416,5.053128806194036,,0.5595763395040915,2.869520388870156
7,erdos_renyi,Aggressive,0.5,Y,False,6.166666666666667,2.334368300487059,3.0,9.0,1.9177083333333336,0.4259259259259259,1.9458919067313447
7,erdos_renyi,Aggressive,0.5,Y,True,4.220774759935322,0.6861317439492616,1.0,4.613659158010171,,0.6421361377849643,1.9458919067313447
7,erdos_renyi,Aggressive,0.7,N,False,8.458333333333334,0.9770927002733856,6.0,9.0,1.3863425925925927,0.1712962962962963,3.473202002187377
7,erdos_renyi,Aggressive,0.7,N,True,4.985131331145957,0.03538655849290038,4.938171616588095,5.020732033744082,,0.5572076298726715,3.473202002187377
7,erdos_renyi,Aggressive,0.7,Y,False,6.958333333333333,2.3861769799640062,1.0,9.0,1.5838541666666668,0.33796296296296297,2.7664040543676256
7,erdos_renyi,Aggressive,0.7,Y,True,4.191929278965707,0.6670345964601568,1.0,4.478942120445583,,0.6453411912260324,2.7664040543676256
7,erdos_renyi,Aggressive,1.0,N,False,8.291666666666666,0.6902530516863498,7.0,9.0,1.030150462962963,0.1898148148148148,3.291666666666666
7,erdos_renyi,Aggressive,1.0,N,True,5.0,0.0,5.0,5.0,,0.5555555555555556,3.291666666666666
7,erdos_renyi,Aggressive,1.0,Y,False,5.25,2.877952170494182,1.0,8.0,2.553530092592593,0.5277777777777778,0.8849390596663236
7,erdos_renyi,Aggressive,1.0,Y,True,4.365060940333676,0.0,4.365060940333676,4.365060940333676,,0.6261043399629248,0.8849390596663236
7,erdos_renyi,Assertive,0.2,N,False,8.166666666666666,0.8106434833777776,6.0,10.0,0.984104938271605,0.2037037037037037,3.0822654623018675
7,erdos_renyi,Assertive,0.2,N,True,5.084401204364799,0.067742928566524,5.018138771163106,5.206653463770541,,0.5461776439594668,3.0822654623018675
7,erdos_renyi,Assertive,0.2,Y,False,7.083333333333333,1.2955969390869322,4.0,9.0,1.1753472222222223,0.32407407407407407,2.769317720728303
7,erdos_renyi,Assertive,0.2,Y,True,4.31401561260503,0.6056144914848203,1.0,4.829416463043694,,0.6317760430438856,2.769317720728303
7,erdos_renyi,Assertive,0.5,N,False,8.027777777777779,0.8446845940894526,6.0,9.0,0.9567129629629628,0.21913580246913578,3.064050952316724
7,erdos_renyi,Assertive,0.5,N,True,4.9637268254610545,0.06396619071839307,4.916147916987073,5.053083150154034,,0.5595859082821052,3.064050952316724
7,erdos_renyi,Assertive,0.5,Y,False,7.388888888888889,1.7932855366262832,3.0,9.0,1.3015432098765434,0.29012345679012347,3.1178815486699545
7,erdos_renyi,Assertive,0.5,Y,True,4.271007340218935,0.5753638576292791,1.0,4.63063992208809,,0.6365547399756739,3.1178815486699545
7,erdos_renyi,Assertive,0.7,N,False,8.305555555555555,0.7490735018081406,7.0,9.0,1.0472993827160495,0.1882716049382716,3.3204254535752096
7,erdos_renyi,Assertive,0.7,N,True,4.985130101980346,0.03513263022940374,4.938166669062834,5.020737722719934,,0.5572077664466283,3.3204254535752096
7,erdos_renyi,Assertive,0.7,Y,False,7.583333333333333,2.2472205054244228,1.0,9.0,1.7027006172839507,0.26851851851851855,3.3306784768678055
7,erdos_renyi,Assertive,0.7,Y,True,4.2526548564655275,0.5535411581767806,1.0,4.472532750122173,,0.6385939048371636,3.3306784768678055
7,erdos_renyi,Assertive,1.0,N,False,8.25,0.8062257748298552,6.0,9.0,1.0870370370370368,0.19444444444444445,3.25
7,erdos_renyi,Assertive,1.0,N,True,5.0,0.0,5.0,5.0,,0.5555555555555556,3.25
7,erdos_renyi,Assertive,1.0,Y,False,6.638888888888889,1.8845655471718945,2.0,9.0,1.3083333333333336,0.37345679012345673,2.3647755415372043
7,erdos_renyi,Assertive,1.0,Y,True,4.274113347351685,0.5532126108116696,1.0,4.365060940333676,,0.636209628072035,2.3647755415372043
7,erdos_renyi,Passive,0.2,N,False,7.861111111111111,1.2906870325036257,2.0,9.0,1.0587962962962962,0.23765432098765432,2.784645937162943
7,erdos_renyi,Passive,0.2,N,True,5.076465173948168,0.061510652590556374,5.0116996221123085,5.200936831162589,,0.5470594251168703,2.784645937162943
7,erdos_renyi,Passive,0.2,Y,False,7.472222222222222,1.3624790663893542,4.0,9.0,1.0796296296296297,0.28086419753086417,3.2190429307789374
7,erdos_renyi,Passive,0.2,Y,True,4.253179291443285,0.8173370450213828,1.0,4.787276270921905,,0.6385356342840794,3.2190429307789374
7,erdos_renyi,Passive,0.5,N,False,7.888888888888889,0.9189365834726815,5.0,9.0,0.9241512345679013,0.23456790123456792,2.9251888523546343
7,erdos_renyi,Passive,0.5,N,True,4.963700036534255,0.06397644851040847,4.9162436330792625,5.053151295584847,,0.5595888848295272,2.9251888523546343
7,erdos_renyi,Passive,0.5,Y,False,7.0,1.9566735620873068,3.0,9.0,1.333371913580247,0.3333333333333333,2.748232747454394
7,erdos_renyi,Passive,0.5,Y,True,4.251767252545606,0.5669907791919993,1.0,4.596120860166817,,0.6386925274949327,2.748232747454394
7,erdos_renyi,Passive,0.7,N,False,7.777777777777778,1.26741832334443,3.0,9.0,1.0788966049382716,0.2469135802469136,2.792646479745338
7,erdos_renyi,Passive,0.7,N,True,4.98513129803244,0.03513207451161619,4.938172904317522,5.020740464704832,,0.5572076335519511,2.792646479745338
7,erdos_renyi,Passive,0.7,Y,False,7.222222222222222,1.7089865185644157,2.0,9.0,1.261496913580247,0.30864197530864196,2.882566639699454
7,erdos_renyi,Passive,0.7,Y,True,4.339655582522768,0.06528741008928747,4.249790822813198,4.480562791568627,,0.6289271574974702,2.882566639699454
7,erdos_renyi,Passive,1.0,N,False,7.805555555555555,1.545859805959952,3.0,9.0,1.3337962962962964,0.2438271604938272,2.8055555555555554
7,erdos_renyi,Passive,1.0,N,True,5.0,0.0,5.0,5.0,,0.5555555555555556,2.8055555555555554
7,erdos_renyi,Passive,1.0,Y,False,6.777777777777778,1.9288947406830996,2.0,9.0,1.486882716049383,0.3580246913580247,2.5898253079879785
7,erdos_renyi,Passive,1.0,Y,True,4.187952469789799,0.7614940625748517,1.0,4.365060940333676,,0.6457830589122446,2.5898253079879785
7,erdos_renyi,Passive-Aggressive,0.2,N,False,7.0,1.6418441381303657,3.0,9.0,1.2547453703703704,0.3333333333333333,1.915675606955423
7,erdos_renyi,Passive-Aggressive,0.2,N,True,5.084324393044577,0.06150872838242042,5.014390116494928,5.190447751450259,,0.5461861785506025,1.915675606955423
7,erdos_renyi,Passive-Aggressive,0.2,Y,False,6.666666666666667,1.2740441145412122,4.0,9.0,1.1732060185185185,0.3703703703703704,2.175425724938165
7,erdos_renyi,Passive-Aggressive,0.2,Y,True,4.491240941728502,0.2839554815297971,3.630275075562926,4.778353058484803,,0.6120843398079443,2.175425724938165
7,erdos_renyi,Passive-Aggressive,0.5,N,False,7.791666666666667,0.6580053301400786,6.0,9.0,0.7091435185185184,0.24537037037037035,2.827914297591609
7,erdos_renyi,Passive-Aggressive,0.5,N,True,4.963752369075058,0.06444212657379732,4.9162256141800995,5.053065527038065,,0.5595830701027713,2.827914297591609
7,erdos_renyi,Passive-Aggressive,0.5,Y,False,7.625,1.2790111669635225,3.0,9.0,0.9404513888888889,0.2638888888888889,3.2554515656087677
7,erdos_renyi,Passive-Aggressive,0.5,Y,True,4.369548434391232,0.18056875205932849,4.084191462383983,4.622002365363693,,0.6256057295120853,3.2554515656087677
7,erdos_renyi,Passive-Aggressive,0.7,N,False,7.833333333333333,1.4345630047135447,4.0,9.0,1.3625578703703702,0.24074074074074078,2.84820302944474
7,erdos_renyi,Passive-Aggressive,0.7,N,True,4.985130303888593,0.03538758522467746,4.938165246588309,5.0207350583598105,,0.5572077440123785,2.84820302944474
7,erdos_renyi,Passive-Aggressive,0.7,Y,False,7.458333333333333,1.7687914485336582,1.0,9.0,1.2674189814814816,0.2824074074074074,3.2381091354976492
7,erdos_renyi,Passive-Aggressive,0.7,Y,True,4.220224197835684,0.6739736653510524,1.0,4.4792781045468315,,0.6421973113515906,3.2381091354976492
7,erdos_renyi,Passive-Aggressive,1.0,N,False,7.041666666666667,2.1362129568705104,3.0,9.0,1.6860532407407405,0.3287037037037037,2.041666666666667
7,erdos_renyi,Passive-Aggressive,1.0,N,True,5.0,0.0,5.0,5.0,,0.5555555555555556,2.041666666666667
7,erdos_renyi,Passive-Aggressive,1.0,Y,False,6.625,2.0812308231261705,1.0,9.0,1.3857060185185184,0.375,2.2599390596663236
7,erdos_renyi,Passive-Aggressive,1.0,Y,True,4.365060940333676,0.0,4.365060940333676,4.365060940333676,,0.6261043399629248,2.2599390596663236
7,random_geometric,Aggressive,0.25,N,False,8.041666666666666,0.907896118682551,6.0,9.0,1.017997685185185,0.2175925925925926,2.9712444588221594
7,random_geometric,Aggressive,0.25,N,True,5.070422207844507,0.33176224700477136,4.512198481612379,6.106821795901206,,0.5477308657950548,2.9712444588221594
7,random_geometric,Aggressive,0.25,Y,False,7.625,1.2790111669635225,3.0,9.0,0.958738425925926,0.2638888888888889,2.9994246146210006
7,random_geometric,Aggressive,0.25,Y,True,4.625575385378999,0.6897592187614022,2.732551010234644,5.342488368865717,,0.5971582905134445,2.9994246146210006
