param_value,timestep,ranking,count,total,proportion
0.5,14,7,9,120,0.075
0.5,14,8,45,120,0.375
0.5,14,9,56,120,0.4666666666666667
0.5,14,10,3,120,0.025
0.5,15,2,1,107,0.009345794392523364
0.5,15,3,1,107,0.009345794392523364
0.5,15,4,3,107,0.028037383177570093
0.5,15,6,3,107,0.028037383177570093
0.5,15,7,8,107,0.07476635514018691
0.5,15,8,50,107,0.4672897196261682
0.5,15,9,40,107,0.37383177570093457
0.5,15,10,1,107,0.009345794392523364
0.7,0,1,8,120,0.06666666666666667
0.7,0,2,8,120,0.06666666666666667
0.7,0,3,12,120,0.1
0.7,0,4,11,120,0.09166666666666666
0.7,0,5,11,120,0.09166666666666666
0.7,0,6,18,120,0.15
0.7,0,7,12,120,0.1
0.7,0,8,16,120,0.13333333333333333
0.7,0,9,13,120,0.10833333333333334
0.7,0,10,11,120,0.09166666666666666
0.7,1,1,7,120,0.058333333333333334
0.7,1,2,7,120,0.058333333333333334
0.7,1,3,9,120,0.075
0.7,1,4,8,120,0.06666666666666667
0.7,1,5,8,120,0.06666666666666667
0.7,1,6,4,120,0.03333333333333333
0.7,1,7,8,120,0.06666666666666667
0.7,1,8,39,120,0.325
0.7,1,9,27,120,0.225
0.7,1,10,3,120,0.025
0.7,2,1,7,120,0.058333333333333334
0.7,2,2,5,120,0.041666666666666664
0.7,2,3,8,120,0.06666666666666667
0.7,2,4,6,120,0.05
0.7,2,5,6,120,0.05
0.7,2,6,4,120,0.03333333333333333
0.7,2,7,10,120,0.08333333333333333
0.7,2,8,49,120,0.4083333333333333
0.7,2,9,22,120,0.18333333333333332
0.7,2,10,3,120,0.025
0.7,3,1,6,120,0.05
0.7,3,2,4,120,0.03333333333333333
0.7,3,3,6,120,0.05
0.7,3,4,6,120,0.05
0.7,3,5,5,120,0.041666666666666664
0.7,3,6,5,120,0.041666666666666664
0.7,3,7,6,120,0.05
0.7,3,8,55,120,0.4583333333333333
0.7,3,9,24,120,0.2
0.7,3,10,3,120,0.025
0.7,4,1,5,120,0.041666666666666664
0.7,4,2,3,120,0.025
0.7,4,3,5,120,0.041666666666666664
0.7,4,4,5,120,0.041666666666666664
0.7,4,5,4,120,0.03333333333333333
0.7,4,6,6,120,0.05
0.7,4,7,5,120,0.041666666666666664
0.7,4,8,53,120,0.44166666666666665
0.7,4,9,31,120,0.25833333333333336
0.7,4,10,3,120,0.025
0.7,5,1,4,120,0.03333333333333333
0.7,5,2,3,120,0.025
0.7,5,3,5,120,0.041666666666666664
0.7,5,4,4,120,0.03333333333333333
0.7,5,5,4,120,0.03333333333333333
0.7,5,6,9,120,0.075
0.7,5,7,11,120,0.09166666666666666
0.7,5,8,47,120,0.39166666666666666
0.7,5,9,31,120,0.25833333333333336
0.7,5,10,2,120,0.016666666666666666
0.7,6,1,4,120,0.03333333333333333
0.7,6,2,3,120,0.025
0.7,6,3,4,120,0.03333333333333333
0.7,6,4,4,120,0.03333333333333333
0.7,6,5,5,120,0.041666666666666664
0.7,6,6,9,120,0.075
0.7,6,7,12,120,0.1
0.7,6,8,50,120,0.4166666666666667
0.7,6,9,27,120,0.225
0.7,6,10,2,120,0.016666666666666666
0.7,7,1,4,120,0.03333333333333333
0.7,7,2,2,120,0.016666666666666666
0.7,7,3,3,120,0.025
0.7,7,4,2,120,0.016666666666666666
0.7,7,5,4,120,0.03333333333333333
0.7,7,6,5,120,0.041666666666666664
0.7,7,7,14,120,0.11666666666666667
0.7,7,8,52,120,0.43333333333333335
0.7,7,9,33,120,0.275
0.7,7,10,1,120,0.008333333333333333
0.7,8,1,4,120,0.03333333333333333
0.7,8,2,1,120,0.008333333333333333
0.7,8,3,2,120,0.016666666666666666
0.7,8,4,1,120,0.008333333333333333
0.7,8,5,3,120,0.025
0.7,8,6,6,120,0.05
0.7,8,7,19,120,0.15833333333333333
0.7,8,8,58,120,0.48333333333333334
0.7,8,9,25,120,0.20833333333333334
0.7,8,10,1,120,0.008333333333333333
0.7,9,1,2,120,0.016666666666666666
0.7,9,2,1,120,0.008333333333333333
0.7,9,3,1,120,0.008333333333333333
0.7,9,5,1,120,0.008333333333333333
0.7,9,6,2,120,0.016666666666666666
0.7,9,7,11,120,0.09166666666666666
0.7,9,8,52,120,0.43333333333333335
0.7,9,9,49,120,0.4083333333333333
0.7,9,10,1,120,0.008333333333333333
0.7,10,1,2,120,0.016666666666666666
0.7,10,2,1,120,0.008333333333333333
0.7,10,3,1,120,0.008333333333333333
0.7,10,5,2,120,0.016666666666666666
0.7,10,6,4,120,0.03333333333333333
0.7,10,7,7,120,0.058333333333333334
0.7,10,8,53,120,0.44166666666666665
0.7,10,9,49,120,0.4083333333333333
0.7,10,10,1,120,0.008333333333333333
0.7,11,1,2,120,0.016666666666666666
0.7,11,3,1,120,0.008333333333333333
0.7,11,5,2,120,0.016666666666666666
0.7,11,6,3,120,0.025
0.7,11,7,10,120,0.08333333333333333
0.7,11,8,45,120,0.375
0.7,11,9,54,120,0.45
0.7,11,10,3,120,0.025
0.7,12,3,1,120,0.008333333333333333
0.7,12,5,1,120,0.008333333333333333
0.7,12,6,1,120,0.008333333333333333
0.7,12,7,10,120,0.08333333333333333
0.7,12,8,66,120,0.55
0.7,12,9,40,120,0.3333333333333333
0.7,12,10,1,120,0.008333333333333333
0.7,13,3,1,120,0.008333333333333333
0.7,13,6,1,120,0.008333333333333333
0.7,13,7,3,120,0.025
0.7,13,8,57,120,0.475
0.7,13,9,55,120,0.4583333333333333
0.7,13,10,3,120,0.025
0.7,14,3,1,119,0.008403361344537815
0.7,14,6,3,119,0.025210084033613446
0.7,14,7,8,119,0.06722689075630252
0.7,14,8,50,119,0.42016806722689076
0.7,14,9,56,119,0.47058823529411764
0.7,14,10,1,119,0.008403361344537815
0.7,15,8,73,112,0.6517857142857143
0.7,15,9,39,112,0.3482142857142857
1.0,0,1,11,120,0.09166666666666666
1.0,0,2,14,120,0.11666666666666667
1.0,0,3,15,120,0.125
1.0,0,4,7,120,0.058333333333333334
1.0,0,5,13,120,0.10833333333333334
1.0,0,6,6,120,0.05
1.0,0,7,12,120,0.1
1.0,0,8,13,120,0.10833333333333334
1.0,0,9,18,120,0.15
1.0,0,10,11,120,0.09166666666666666
1.0,1,1,6,120,0.05
1.0,1,2,12,120,0.1
1.0,1,3,10,120,0.08333333333333333
1.0,1,4,6,120,0.05
1.0,1,5,8,120,0.06666666666666667
1.0,1,6,1,120,0.008333333333333333
1.0,1,7,10,120,0.08333333333333333
1.0,1,8,37,120,0.30833333333333335
1.0,1,9,27,120,0.225
1.0,1,10,3,120,0.025
1.0,2,1,2,120,0.016666666666666666
1.0,2,2,8,120,0.06666666666666667
1.0,2,3,7,120,0.058333333333333334
1.0,2,4,2,120,0.016666666666666666
1.0,2,5,6,120,0.05
1.0,2,6,1,120,0.008333333333333333
1.0,2,7,6,120,0.05
1.0,2,8,62,120,0.5166666666666667
1.0,2,9,23,120,0.19166666666666668
1.0,2,10,3,120,0.025
1.0,3,1,2,120,0.016666666666666666
1.0,3,2,3,120,0.025
1.0,3,3,6,120,0.05
1.0,3,4,1,120,0.008333333333333333
1.0,3,5,1,120,0.008333333333333333
1.0,3,8,85,120,0.7083333333333334
1.0,3,9,20,120,0.16666666666666666
1.0,3,10,2,120,0.016666666666666666
1.0,4,2,1,120,0.008333333333333333
1.0,4,3,4,120,0.03333333333333333
1.0,4,5,1,120,0.008333333333333333
1.0,4,7,3,120,0.025
1.0,4,8,56,120,0.4666666666666667
1.0,4,9,52,120,0.43333333333333335
1.0,4,10,3,120,0.025
1.0,5,2,1,120,0.008333333333333333
1.0,5,3,3,120,0.025
1.0,5,5,1,120,0.008333333333333333
1.0,5,7,2,120,0.016666666666666666
1.0,5,8,36,120,0.3
1.0,5,9,76,120,0.6333333333333333
1.0,5,10,1,120,0.008333333333333333
1.0,6,3,3,120,0.025
1.0,6,7,6,120,0.05
1.0,6,8,43,120,0.35833333333333334
1.0,6,9,66,120,0.55
1.0,6,10,2,120,0.016666666666666666
1.0,7,3,3,120,0.025
1.0,7,7,17,120,0.14166666666666666
1.0,7,8,35,120,0.2916666666666667
1.0,7,9,64,120,0.5333333333333333
1.0,7,10,1,120,0.008333333333333333
1.0,8,3,3,120,0.025
1.0,8,6,1,120,0.008333333333333333
1.0,8,7,3,120,0.025
1.0,8,8,57,120,0.475
1.0,8,9,55,120,0.4583333333333333
1.0,8,10,1,120,0.008333333333333333
1.0,9,3,2,120,0.016666666666666666
1.0,9,6,1,120,0.008333333333333333
1.0,9,7,2,120,0.016666666666666666
1.0,9,8,50,120,0.4166666666666667
1.0,9,9,64,120,0.5333333333333333
1.0,9,10,1,120,0.008333333333333333
1.0,10,6,1,120,0.008333333333333333
1.0,10,7,10,120,0.08333333333333333
1.0,10,8,46,120,0.38333333333333336
1.0,10,9,63,120,0.525
1.0,11,7,1,120,0.008333333333333333
1.0,11,8,35,120,0.2916666666666667
1.0,11,9,84,120,0.7
1.0,12,6,3,120,0.025
1.0,12,7,10,120,0.08333333333333333
1.0,12,8,63,120,0.525
1.0,12,9,44,120,0.36666666666666664
1.0,13,6,1,120,0.008333333333333333
1.0,13,7,3,120,0.025
1.0,13,8,97,120,0.8083333333333333
1.0,13,9,19,120,0.15833333333333333
1.0,14,6,2,120,0.016666666666666666
1.0,14,7,34,120,0.2833333333333333
1.0,14,8,67,120,0.5583333333333333
1.0,14,9,17,120,0.14166666666666666
1.0,15,8,60,120,0.5
1.0,15,9,60,120,0.5
