param_value,timestep,communication_style,mean_ranking,std_ranking,count
1.0,7,Aggressive,6.770833333333333,2.578467162443885,48
1.0,7,Assertive,7.3561643835616435,1.8056228766281024,73
1.0,7,Passive,7.205479452054795,1.9433569474665129,73
1.0,7,Passive-Aggressive,6.714285714285714,2.2360679774997902,49
1.0,8,Aggressive,6.645833333333333,2.701375404865859,48
1.0,8,Assertive,7.534246575342466,1.4632744082747156,73
1.0,8,Passive,7.534246575342466,1.482136144039162,73
1.0,8,Passive-Aggressive,7.469387755102041,1.6968357907235077,49
1.0,9,Aggressive,6.8125,2.638957321496665,48
1.0,9,Assertive,7.5479452054794525,2.3036269463754264,73
1.0,9,Passive,7.260273972602739,2.4665957042735935,73
1.0,9,Passive-Aggressive,6.959183673469388,2.6216977933636616,49
1.0,10,Aggressive,7.291666666666667,2.3334599762997668,48
1.0,10,Assertive,7.739726027397261,2.3275368314323788,73
1.0,10,Passive,7.52054794520548,2.6879855584159413,73
1.0,10,Passive-Aggressive,7.571428571428571,2.3717082451262845,49
1.0,11,Aggressive,7.5,2.4320554304993287,48
1.0,11,Assertive,7.082191780821918,2.890373988957591,73
1.0,11,Passive,7.315068493150685,2.793229474644234,73
1.0,11,Passive-Aggressive,7.3061224489795915,2.311241383909062,49
1.0,12,Aggressive,7.5,2.4407881531404234,48
1.0,12,Assertive,7.095890410958904,2.877906181205954,73
1.0,12,Passive,7.082191780821918,2.6705878704548165,73
1.0,12,Passive-Aggressive,7.346938775510204,2.3053472298853674,49
1.0,13,Aggressive,7.479166666666667,2.4406973483206174,48
1.0,13,Assertive,6.986301369863014,2.845528415509204,73
1.0,13,Passive,7.068493150684931,2.689117818600284,73
1.0,13,Passive-Aggressive,7.469387755102041,2.337217369868196,49
1.0,14,Aggressive,7.208333333333333,2.369651499050093,48
1.0,14,Assertive,7.109589041095891,2.611734437727459,73
1.0,14,Passive,6.821917808219178,2.626480882565876,73
1.0,14,Passive-Aggressive,7.081632653061225,2.431021173412159,49
1.0,15,Aggressive,7.291666666666667,2.3875415409850107,48
1.0,15,Assertive,7.328767123287672,2.2487947050744266,73
1.0,15,Passive,6.780821917808219,2.5671351052100526,73
1.0,15,Passive-Aggressive,7.122448979591836,2.341942330107857,49
1.0,16,Aggressive,7.104166666666667,2.434150499143853,48
1.0,16,Assertive,7.561643835616438,2.127768140628572,73
1.0,16,Passive,6.863013698630137,2.523858754704516,73
1.0,16,Passive-Aggressive,7.081632653061225,2.0190420035860814,49
1.0,17,Aggressive,7.166666666666667,2.49538581277724,48
1.0,17,Assertive,7.657534246575342,1.9164433064214423,73
1.0,17,Passive,6.904109589041096,2.604293375912829,73
1.0,17,Passive-Aggressive,7.0,1.968501968502953,49
1.0,18,Aggressive,7.229166666666667,2.5200437629882315,48
1.0,18,Assertive,7.6438356164383565,1.7901727338575975,73
1.0,18,Passive,6.794520547945205,2.587141838387108,73
1.0,18,Passive-Aggressive,6.877551020408164,1.8999194397529122,49
1.0,19,Aggressive,7.416666666666667,2.4739780467672965,48
1.0,19,Assertive,7.5479452054794525,1.826054458619662,73
1.0,19,Passive,6.958904109589041,2.3654830148312413,73
1.0,19,Passive-Aggressive,6.938775510204081,2.2023487771137478,49
1.0,20,Aggressive,7.166666666666667,2.7778250586992677,48
1.0,20,Assertive,7.561643835616438,2.35104173937299,73
1.0,20,Passive,6.109589041095891,2.94656883244269,73
1.0,20,Passive-Aggressive,5.326530612244898,2.8532711863026687,49
