param_value,timestep,communication_style,mean_ranking,std_ranking,count
1.0,5,Aggressive,5.470588235294118,2.5717926913067513,51
1.0,5,Assertive,6.25,2.141146198243717,72
1.0,5,Passive,6.069444444444445,2.309358723797576,72
1.0,5,Passive-Aggressive,6.125,2.1696651374142135,48
1.0,6,Aggressive,5.803921568627451,2.4820927286718137,51
1.0,6,Assertive,6.472222222222222,2.0690354439283083,72
1.0,6,Passive,6.513888888888889,2.1946994760780663,72
1.0,6,Passive-Aggressive,6.541666666666667,2.0416757128182867,48
1.0,7,Aggressive,6.2745098039215685,2.5929013199313924,51
1.0,7,Assertive,7.194444444444445,2.1272139346174543,72
1.0,7,Passive,7.069444444444445,2.044066568807185,72
1.0,7,Passive-Aggressive,7.354166666666667,2.138696991790804,48
1.0,8,Aggressive,6.607843137254902,2.6689206160734646,51
1.0,8,Assertive,7.416666666666667,2.0606986371712472,72
1.0,8,Passive,7.333333333333333,1.9999999999999993,72
1.0,8,Passive-Aggressive,7.270833333333333,2.0601547487148832,48
1.0,9,Aggressive,6.980392156862745,2.4697384159334073,51
1.0,9,Assertive,7.680555555555555,1.5274611992387797,72
1.0,9,Passive,7.152777777777778,1.8663795050750014,72
1.0,9,Passive-Aggressive,7.645833333333333,1.6175840052944388,48
1.0,10,Aggressive,7.098039215686274,2.2825853934587794,51
1.0,10,Assertive,7.611111111111111,1.4969975166797123,72
1.0,10,Passive,7.222222222222222,1.8248845012437083,72
1.0,10,Passive-Aggressive,7.3125,1.8236770197434697,48
1.0,11,Aggressive,7.176470588235294,2.4795635289537645,51
1.0,11,Assertive,7.555555555555555,1.6605521641393428,72
1.0,11,Passive,7.027777777777778,2.0138409955990952,72
1.0,11,Passive-Aggressive,7.645833333333333,1.5504231863390041,48
1.0,12,Aggressive,7.098039215686274,2.334565500994001,51
1.0,12,Assertive,7.666666666666667,1.453504749334528,72
1.0,12,Passive,7.166666666666667,1.8154268500513377,72
1.0,12,Passive-Aggressive,7.979166666666667,0.6354620812743974,48
1.0,13,Aggressive,7.078431372549019,2.6217790696769394,51
1.0,13,Assertive,7.583333333333333,1.6163774485985716,72
1.0,13,Passive,7.208333333333333,1.9995598107132773,72
1.0,13,Passive-Aggressive,7.916666666666667,0.918679286370208,48
1.0,14,Aggressive,7.411764705882353,2.2286899343626536,51
1.0,14,Assertive,7.861111111111111,1.3033602893361698,72
1.0,14,Passive,7.569444444444445,1.750866094644919,72
1.0,14,Passive-Aggressive,8.166666666666666,0.6944562646748175,48
1.0,15,Aggressive,7.490196078431373,2.344120722314513,51
1.0,15,Assertive,7.583333333333333,2.1672985716304867,72
1.0,15,Passive,7.680555555555555,1.9197005993738467,72
1.0,15,Passive-Aggressive,7.4375,2.534076272173253,48
1.0,16,Aggressive,7.333333333333333,2.550816862627865,51
1.0,16,Assertive,7.138888888888889,2.508046518626223,72
1.0,16,Passive,7.180555555555555,2.676588057709465,72
1.0,16,Passive-Aggressive,7.270833333333333,2.671676366989288,48
1.0,17,Aggressive,7.333333333333333,2.5429641497014197,51
1.0,17,Assertive,7.208333333333333,2.3850325535912797,72
1.0,17,Passive,7.291666666666667,2.2731593699357644,72
1.0,17,Passive-Aggressive,8.083333333333334,1.2348371127543345,48
1.0,18,Aggressive,6.862745098039215,2.932709381054572,51
1.0,18,Assertive,8.01388888888889,1.569902262639621,72
1.0,18,Passive,7.722222222222222,2.001564333442138,72
1.0,18,Passive-Aggressive,8.479166666666666,0.8989256787335231,48
1.0,19,Aggressive,7.294117647058823,2.3604585795735438,51
1.0,19,Assertive,7.638888888888889,1.2593934998563547,72
1.0,19,Passive,7.513888888888889,1.7279235731954077,72
1.0,19,Passive-Aggressive,7.875,1.2312422372581728,48
1.0,20,Aggressive,7.392156862745098,2.5774284189676266,51
1.0,20,Assertive,8.291666666666666,0.9410437717139888,72
1.0,20,Passive,8.13888888888889,1.025114978855935,72
1.0,20,Passive-Aggressive,8.125,1.141574127843524,48
2.0,0,Aggressive,5.0,2.0211646105596452,48
2.0,0,Assertive,5.0,2.014035259912054,72
2.0,0,Passive,5.0,2.014035259912054,72
2.0,0,Passive-Aggressive,4.764705882352941,2.1779645111352726,51
2.0,1,Aggressive,5.0,2.0211646105596452,48
2.0,1,Assertive,5.083333333333333,2.046983352416531,72
2.0,1,Passive,5.0,2.014035259912054,72
2.0,1,Passive-Aggressive,4.784313725490196,2.2028502036243505,51
2.0,2,Aggressive,5.1875,2.179754524535743,48
2.0,2,Assertive,5.347222222222222,2.143839665950333,72
2.0,2,Passive,5.236111111111111,2.0861248902937173,72
2.0,2,Passive-Aggressive,5.03921568627451,2.3234524683214457,51
2.0,3,Aggressive,5.0625,2.2351757510983057,48
2.0,3,Assertive,5.402777777777778,2.133962275246513,72
2.0,3,Passive,5.236111111111111,2.092865516937837,72
2.0,3,Passive-Aggressive,5.333333333333333,2.3888630489558556,51
2.0,4,Aggressive,5.416666666666667,2.142114021771368,48
2.0,4,Assertive,5.513888888888889,2.823408466333224,72
2.0,4,Passive,5.375,2.2482387472839114,72
2.0,4,Passive-Aggressive,5.980392156862745,2.437131068108003,51
2.0,5,Aggressive,6.208333333333333,2.2593383830400473,48
2.0,5,Assertive,7.347222222222222,2.150399387878108,72
2.0,5,Passive,6.763888888888889,2.106282056173032,72
2.0,5,Passive-Aggressive,6.352941176470588,2.4480484424272717,51
2.0,6,Aggressive,6.3125,2.3443571908516567,48
2.0,6,Assertive,7.625,1.9241789908250195,72
2.0,6,Passive,7.152777777777778,2.100702244905912,72
2.0,6,Passive-Aggressive,6.509803921568627,2.394765533571985,51
2.0,7,Aggressive,7.1875,2.2280250772109476,48
2.0,7,Assertive,7.666666666666667,1.7116008485592458,72
2.0,7,Passive,6.986111111111111,2.242314294636491,72
2.0,7,Passive-Aggressive,6.568627450980392,2.4021232438056495,51
2.0,8,Aggressive,7.666666666666667,1.6416563163442301,48
2.0,8,Assertive,8.01388888888889,0.8638768749573472,72
2.0,8,Passive,7.611111111111111,1.543323243966656,72
2.0,8,Passive-Aggressive,7.235294117647059,2.025717011767613,51
2.0,9,Aggressive,7.895833333333333,1.8933206597318308,48
2.0,9,Assertive,8.125,1.4333797350279276,72
2.0,9,Passive,8.180555555555555,1.4853878792422155,72
2.0,9,Passive-Aggressive,7.2745098039215685,2.3330532044730483,51
2.0,10,Aggressive,8.25,1.36053806627644,48
2.0,10,Assertive,8.36111111111111,0.9239467632300336,72
2.0,10,Passive,8.277777777777779,0.9226755678150794,72
2.0,10,Passive-Aggressive,7.588235294117647,2.0897508998752485,51
2.0,11,Aggressive,8.25,1.0210549404852618,48
2.0,11,Assertive,8.416666666666666,0.5240685902856073,72
2.0,11,Passive,8.180555555555555,0.9833313439941685,72
2.0,11,Passive-Aggressive,7.392156862745098,2.0206774247518977,51
2.0,12,Aggressive,8.166666666666666,1.35792917017261,48
2.0,12,Assertive,7.833333333333333,1.0346122632229275,72
2.0,12,Passive,7.819444444444445,1.1174214392638293,72
2.0,12,Passive-Aggressive,7.196078431372549,2.059316467599259,51
2.0,13,Aggressive,8.541666666666666,0.8741764107793808,48
2.0,13,Assertive,8.125,0.8547711991035386,72
2.0,13,Passive,8.291666666666666,0.7587517547604833,72
2.0,13,Passive-Aggressive,7.313725490196078,2.034602625363797,51
2.0,14,Aggressive,8.604166666666666,0.7362811481207531,48
2.0,14,Assertive,8.26388888888889,0.8221074868134975,72
2.0,14,Passive,8.152777777777779,1.1216150606549244,72
2.0,14,Passive-Aggressive,7.450980392156863,2.003134798162082,51
2.0,15,Aggressive,8.395833333333334,0.868835937634271,48
2.0,15,Assertive,8.166666666666666,0.7315813472236931,72
2.0,15,Passive,7.888888888888889,1.3060590711524473,72
2.0,15,Passive-Aggressive,7.294117647058823,2.012899576700823,51
2.0,16,Aggressive,8.291666666666666,0.9884079899565406,48
2.0,16,Assertive,8.277777777777779,1.0905770823087035,72
2.0,16,Passive,7.527777777777778,2.0208227457251327,72
2.0,16,Passive-Aggressive,7.411764705882353,2.0511116067950597,51
2.0,17,Aggressive,8.104166666666666,1.32471728550843,48
2.0,17,Assertive,7.875,1.0738570733968773,72
2.0,17,Passive,7.513888888888889,1.4437144537962334,72
2.0,17,Passive-Aggressive,6.9411764705882355,2.033831504386559,51
2.0,18,Aggressive,8.25,0.8629489272626912,48
2.0,18,Assertive,8.083333333333334,0.6223535519798791,72
2.0,18,Passive,7.666666666666667,1.007017629956027,72
2.0,18,Passive-Aggressive,7.294117647058823,1.9213965509187203,51
2.0,19,Aggressive,8.166666666666666,0.8588298157855662,48
2.0,19,Assertive,8.180555555555555,0.6352639218397627,72
2.0,19,Passive,7.958333333333333,0.9410437717139899,72
2.0,19,Passive-Aggressive,7.568627450980392,1.8894962499119636,51
2.0,20,Aggressive,8.145833333333334,0.8502711290569622,48
2.0,20,Assertive,7.930555555555555,0.8932672878675982,72
2.0,20,Passive,7.805555555555555,1.095945008501267,72
2.0,20,Passive-Aggressive,7.333333333333333,1.94593593591019,51
4.0,0,Aggressive,4.918367346938775,2.080031396937291,49
4.0,0,Assertive,4.891891891891892,2.090864457570925,74
4.0,0,Passive,5.0,2.014035259912054,72
4.0,0,Passive-Aggressive,5.0,2.0211646105596452,48
4.0,1,Aggressive,4.918367346938775,2.080031396937291,49
4.0,1,Assertive,4.891891891891892,2.090864457570925,74
4.0,1,Passive,5.0,2.014035259912054,72
4.0,1,Passive-Aggressive,5.0,2.0211646105596452,48
4.0,2,Aggressive,4.918367346938775,2.080031396937291,49
4.0,2,Assertive,4.972972972972973,2.12598388486639,74
4.0,2,Passive,5.069444444444445,2.0302389291770973,72
4.0,2,Passive-Aggressive,5.0,2.0211646105596452,48
4.0,3,Aggressive,5.061224489795919,2.164179629649017,49
4.0,3,Assertive,5.8108108108108105,2.327181113776898,74
4.0,3,Passive,5.763888888888889,2.126248137544162,72
4.0,3,Passive-Aggressive,5.979166666666667,2.1486223526214183,48
4.0,4,Aggressive,6.448979591836735,2.450010412306071,49
4.0,4,Assertive,6.1891891891891895,2.2856051965293736,74
4.0,4,Passive,6.111111111111111,2.1854548342509528,72
4.0,4,Passive-Aggressive,5.645833333333333,1.9838666664760034,48
4.0,5,Aggressive,6.489795918367347,2.3462953865224057,49
4.0,5,Assertive,6.175675675675675,2.191878584454272,74
4.0,5,Passive,6.013888888888889,2.1328619637694604,72
4.0,5,Passive-Aggressive,6.625,1.9853184534734294,48
4.0,6,Aggressive,7.0,2.3717082451262845,49
4.0,6,Assertive,7.108108108108108,1.82499816151206,74
4.0,6,Passive,6.930555555555555,1.6727003460196725,72
4.0,6,Passive-Aggressive,6.791666666666667,1.7978513574670458,48
4.0,7,Aggressive,7.204081632653061,2.300177455443517,49
4.0,7,Assertive,7.418918918918919,2.020489271796658,74
4.0,7,Passive,6.611111111111111,2.05251858721443,72
4.0,7,Passive-Aggressive,7.0625,1.535484537843819,48
4.0,8,Aggressive,8.122448979591837,1.2354596489637726,49
4.0,8,Assertive,7.4324324324324325,1.7910055420172402,74
4.0,8,Passive,7.263888888888889,1.4437144537962334,72
4.0,8,Passive-Aggressive,7.4375,1.397661420662569,48
4.0,9,Aggressive,7.979591836734694,1.3767382333854568,49
4.0,9,Assertive,7.04054054054054,1.7076715637284676,74
4.0,9,Passive,7.25,1.3609234644374157,72
4.0,9,Passive-Aggressive,7.3125,1.6263292435760475,48
4.0,10,Aggressive,8.061224489795919,1.6508604229475075,49
4.0,10,Assertive,7.135135135135135,1.7464196197757436,74
4.0,10,Passive,7.055555555555555,1.9420396486349365,72
4.0,10,Passive-Aggressive,7.375,1.4821634561134942,48
4.0,11,Aggressive,7.857142857142857,1.6832508230603465,49
4.0,11,Assertive,6.797297297297297,2.3112573209303715,74
4.0,11,Passive,6.763888888888889,2.0928655169378363,72
4.0,11,Passive-Aggressive,7.416666666666667,1.6220991565742409,48
4.0,12,Aggressive,8.061224489795919,1.6508604229475072,49
4.0,12,Assertive,7.527027027027027,1.8596138424670732,74
4.0,12,Passive,7.347222222222222,2.1372598108834424,72
4.0,12,Passive-Aggressive,7.770833333333333,1.5331733650751587,48
4.0,13,Aggressive,7.795918367346939,1.8255089682598868,49
4.0,13,Assertive,7.5675675675675675,1.8138061176317564,74
4.0,13,Passive,7.208333333333333,1.971183243709649,72
4.0,13,Passive-Aggressive,7.520833333333333,1.9239761945416893,48
4.0,14,Aggressive,7.795918367346939,1.8140607284571844,49
4.0,14,Assertive,7.405405405405405,2.2201994166816172,74
4.0,14,Passive,7.375,2.145663822558561,72
4.0,14,Passive-Aggressive,6.833333333333333,2.830933485118137,48
