param_value,timestep,ranking,count,total,proportion
0.5,20,7,30,243,0.12345679012345678
0.5,20,8,77,243,0.3168724279835391
0.5,20,9,53,243,0.21810699588477367
0.5,20,10,2,243,0.00823045267489712
1.0,0,1,3,243,0.012345679012345678
1.0,0,3,120,243,0.49382716049382713
1.0,0,7,120,243,0.49382716049382713
1.0,1,1,3,243,0.012345679012345678
1.0,1,3,119,243,0.4897119341563786
1.0,1,7,120,243,0.49382716049382713
1.0,1,8,1,243,0.00411522633744856
1.0,2,1,3,243,0.012345679012345678
1.0,2,3,102,243,0.41975308641975306
1.0,2,6,10,243,0.0411522633744856
1.0,2,7,106,243,0.43621399176954734
1.0,2,8,14,243,0.05761316872427984
1.0,2,9,8,243,0.03292181069958848
1.0,3,1,3,243,0.012345679012345678
1.0,3,3,99,243,0.4074074074074074
1.0,3,6,5,243,0.0205761316872428
1.0,3,7,100,243,0.411522633744856
1.0,3,8,22,243,0.09053497942386832
1.0,3,9,14,243,0.05761316872427984
1.0,4,1,3,243,0.012345679012345678
1.0,4,3,93,243,0.38271604938271603
1.0,4,4,3,243,0.012345679012345678
1.0,4,5,1,243,0.00411522633744856
1.0,4,6,8,243,0.03292181069958848
1.0,4,7,93,243,0.38271604938271603
1.0,4,8,29,243,0.11934156378600823
1.0,4,9,13,243,0.053497942386831275
1.0,5,1,3,243,0.012345679012345678
1.0,5,3,74,243,0.3045267489711934
1.0,5,4,1,243,0.00411522633744856
1.0,5,6,26,243,0.10699588477366255
1.0,5,7,80,243,0.3292181069958848
1.0,5,8,16,243,0.06584362139917696
1.0,5,9,43,243,0.17695473251028807
1.0,6,1,3,243,0.012345679012345678
1.0,6,3,60,243,0.24691358024691357
1.0,6,4,1,243,0.00411522633744856
1.0,6,6,8,243,0.03292181069958848
1.0,6,7,94,243,0.3868312757201646
1.0,6,8,41,243,0.16872427983539096
1.0,6,9,36,243,0.14814814814814814
1.0,7,1,3,243,0.012345679012345678
1.0,7,3,44,243,0.18106995884773663
1.0,7,6,15,243,0.06172839506172839
1.0,7,7,58,243,0.23868312757201646
1.0,7,8,38,243,0.15637860082304528
1.0,7,9,85,243,0.3497942386831276
1.0,8,1,3,243,0.012345679012345678
1.0,8,3,41,243,0.16872427983539096
1.0,8,6,3,243,0.012345679012345678
1.0,8,7,46,243,0.18930041152263374
1.0,8,8,73,243,0.3004115226337449
1.0,8,9,72,243,0.2962962962962963
1.0,8,10,5,243,0.0205761316872428
1.0,9,1,3,243,0.012345679012345678
1.0,9,2,2,243,0.00823045267489712
1.0,9,3,22,243,0.09053497942386832
1.0,9,5,1,243,0.00411522633744856
1.0,9,6,17,243,0.06995884773662552
1.0,9,7,41,243,0.16872427983539096
1.0,9,8,91,243,0.37448559670781895
1.0,9,9,64,243,0.26337448559670784
1.0,9,10,2,243,0.00823045267489712
1.0,10,1,3,243,0.012345679012345678
1.0,10,2,2,243,0.00823045267489712
1.0,10,3,20,243,0.0823045267489712
1.0,10,4,6,243,0.024691358024691357
1.0,10,6,10,243,0.0411522633744856
1.0,10,7,30,243,0.12345679012345678
1.0,10,8,129,243,0.5308641975308642
1.0,10,9,42,243,0.1728395061728395
1.0,10,10,1,243,0.00411522633744856
1.0,11,1,5,243,0.0205761316872428
1.0,11,2,2,243,0.00823045267489712
1.0,11,3,19,243,0.07818930041152264
1.0,11,4,1,243,0.00411522633744856
1.0,11,5,1,243,0.00411522633744856
1.0,11,6,24,243,0.09876543209876543
1.0,11,7,37,243,0.1522633744855967
1.0,11,8,83,243,0.34156378600823045
1.0,11,9,69,243,0.2839506172839506
1.0,11,10,2,243,0.00823045267489712
1.0,12,1,5,243,0.0205761316872428
1.0,12,2,3,243,0.012345679012345678
1.0,12,3,11,243,0.04526748971193416
1.0,12,5,1,243,0.00411522633744856
1.0,12,6,17,243,0.06995884773662552
1.0,12,7,26,243,0.10699588477366255
1.0,12,8,142,243,0.5843621399176955
1.0,12,9,36,243,0.14814814814814814
1.0,12,10,2,243,0.00823045267489712
1.0,13,1,5,243,0.0205761316872428
1.0,13,2,6,243,0.024691358024691357
1.0,13,3,11,243,0.04526748971193416
1.0,13,6,27,243,0.1111111111111111
1.0,13,7,33,243,0.13580246913580246
1.0,13,8,87,243,0.35802469135802467
1.0,13,9,73,243,0.3004115226337449
1.0,13,10,1,243,0.00411522633744856
1.0,14,1,6,243,0.024691358024691357
1.0,14,2,3,243,0.012345679012345678
1.0,14,3,2,243,0.00823045267489712
1.0,14,4,1,243,0.00411522633744856
1.0,14,5,2,243,0.00823045267489712
1.0,14,6,10,243,0.0411522633744856
1.0,14,7,39,243,0.16049382716049382
1.0,14,8,105,243,0.43209876543209874
1.0,14,9,74,243,0.3045267489711934
1.0,14,10,1,243,0.00411522633744856
1.0,15,1,18,243,0.07407407407407407
1.0,15,2,4,243,0.01646090534979424
1.0,15,3,2,243,0.00823045267489712
1.0,15,6,10,243,0.0411522633744856
1.0,15,7,15,243,0.06172839506172839
1.0,15,8,105,243,0.43209876543209874
1.0,15,9,89,243,0.3662551440329218
1.0,16,1,31,243,0.12757201646090535
1.0,16,2,2,243,0.00823045267489712
1.0,16,3,2,243,0.00823045267489712
1.0,16,6,6,243,0.024691358024691357
1.0,16,7,20,243,0.0823045267489712
1.0,16,8,101,243,0.4156378600823045
1.0,16,9,81,243,0.3333333333333333
1.0,17,1,19,243,0.07818930041152264
1.0,17,2,4,243,0.01646090534979424
1.0,17,3,2,243,0.00823045267489712
1.0,17,6,12,243,0.04938271604938271
1.0,17,7,22,243,0.09053497942386832
1.0,17,8,109,243,0.448559670781893
1.0,17,9,75,243,0.30864197530864196
1.0,18,1,14,243,0.05761316872427984
1.0,18,2,2,243,0.00823045267489712
1.0,18,3,2,243,0.00823045267489712
1.0,18,4,1,243,0.00411522633744856
1.0,18,6,13,243,0.053497942386831275
1.0,18,7,19,243,0.07818930041152264
1.0,18,8,77,243,0.3168724279835391
1.0,18,9,115,243,0.4732510288065844
1.0,19,1,8,243,0.03292181069958848
1.0,19,2,3,243,0.012345679012345678
1.0,19,3,2,243,0.00823045267489712
1.0,19,6,12,243,0.04938271604938271
1.0,19,7,62,243,0.2551440329218107
1.0,19,8,89,243,0.3662551440329218
1.0,19,9,67,243,0.2757201646090535
1.0,20,1,6,243,0.024691358024691357
1.0,20,3,2,243,0.00823045267489712
1.0,20,4,2,243,0.00823045267489712
1.0,20,6,13,243,0.053497942386831275
1.0,20,7,19,243,0.07818930041152264
1.0,20,8,90,243,0.37037037037037035
1.0,20,9,111,243,0.4567901234567901
2.0,0,1,3,243,0.012345679012345678
2.0,0,3,120,243,0.49382716049382713
2.0,0,7,120,243,0.49382716049382713
2.0,1,1,3,243,0.012345679012345678
2.0,1,3,119,243,0.4897119341563786
2.0,1,7,118,243,0.48559670781893005
2.0,1,8,3,243,0.012345679012345678
2.0,2,1,3,243,0.012345679012345678
2.0,2,3,110,243,0.45267489711934156
2.0,2,7,109,243,0.448559670781893
2.0,2,8,18,243,0.07407407407407407
2.0,2,9,2,243,0.00823045267489712
2.0,2,10,1,243,0.00411522633744856
2.0,3,1,3,243,0.012345679012345678
2.0,3,2,4,243,0.01646090534979424
2.0,3,3,102,243,0.41975308641975306
2.0,3,6,4,243,0.01646090534979424
2.0,3,7,104,243,0.4279835390946502
2.0,3,8,23,243,0.09465020576131687
2.0,3,9,2,243,0.00823045267489712
2.0,3,10,1,243,0.00411522633744856
2.0,4,1,14,243,0.05761316872427984
2.0,4,2,5,243,0.0205761316872428
2.0,4,3,74,243,0.3045267489711934
2.0,4,4,2,243,0.00823045267489712
2.0,4,6,15,243,0.06172839506172839
2.0,4,7,78,243,0.32098765432098764
2.0,4,8,37,243,0.1522633744855967
2.0,4,9,17,243,0.06995884773662552
2.0,4,10,1,243,0.00411522633744856
2.0,5,1,3,243,0.012345679012345678
2.0,5,2,4,243,0.01646090534979424
2.0,5,3,42,243,0.1728395061728395
2.0,5,4,2,243,0.00823045267489712
2.0,5,6,30,243,0.12345679012345678
2.0,5,7,52,243,0.2139917695473251
2.0,5,8,42,243,0.1728395061728395
2.0,5,9,67,243,0.2757201646090535
2.0,5,10,1,243,0.00411522633744856
2.0,6,1,3,243,0.012345679012345678
2.0,6,2,5,243,0.0205761316872428
2.0,6,3,37,243,0.1522633744855967
2.0,6,4,1,243,0.00411522633744856
2.0,6,6,13,243,0.053497942386831275
2.0,6,7,45,243,0.18518518518518517
2.0,6,8,74,243,0.3045267489711934
2.0,6,9,64,243,0.26337448559670784
