param_name,param_value,trial_id,initial_variance,final_variance,variance_reduction,initial_range,final_range,final_mean,final_std,converged
single,1.0,0,4.390243902439025,2.43780487804878,0.44472222221209257,6,9,7.634146341463414,1.5613471356648336,False
single,1.0,1,4.390243902439025,1.9475609756097563,0.5563888888762156,6,8,8.048780487804878,1.3955504203036722,False
single,1.0,2,4.390243902439025,1.7719512195121951,0.5963888888753045,6,8,7.682926829268292,1.33114658077621,False
single,2.0,0,4.390243902439025,10.99390243902439,-1.504166666632405,6,8,5.609756097560975,3.3157054210264807,False
single,2.0,1,4.390243902439025,2.1121951219512196,0.5188888888770697,6,8,7.7073170731707314,1.4533393003532311,False
single,2.0,2,4.390243902439025,2.478048780487805,0.43555555554563463,6,8,7.853658536585366,1.5741819400843744,False
single,3.0,0,4.390243902439025,3.3475609756097553,0.2374999999945905,6,8,7.048780487804878,1.8296341097634126,False
single,3.0,1,4.390243902439025,4.939024390243903,-0.12499999999715278,6,8,7.2439024390243905,2.2223915924615767,False
single,3.0,2,4.390243902439025,1.754878048780488,0.6002777777641048,6,8,7.463414634146342,1.3247181016278475,False
single,4.0,0,4.390243902439025,1.5987804878048781,0.6358333333188505,6,8,7.585365853658536,1.264428917656061,False
single,4.0,1,4.390243902439025,6.88780487804878,-0.5688888888759307,6,8,5.634146341463414,2.6244627789413935,False
single,4.0,2,4.390243902439025,1.7878048780487803,0.5927777777642756,6,8,7.634146341463414,1.337088208776362,False
