param_value,timestep,mean_ranking,std_ranking,min_ranking,max_ranking,median_ranking
1.0,0,4.902439024390244,2.0780454015549394,1,7,3.0
1.0,1,4.91869918699187,2.0826901579485426,1,8,3.0
1.0,2,4.943089430894309,2.0972300741072343,1,9,3.0
1.0,3,5.016260162601626,2.1462271121683583,1,9,7.0
1.0,4,5.300813008130081,2.21001802288324,1,9,7.0
1.0,5,5.536585365853658,2.2842751224110582,1,10,7.0
1.0,6,5.617886178861789,2.212188017100746,1,9,7.0
1.0,7,5.829268292682927,2.2128807612464345,1,9,7.0
1.0,8,6.170731707317073,2.2239652855571856,1,9,7.0
1.0,9,6.59349593495935,2.0954181020799454,1,9,7.0
1.0,10,6.902439024390244,2.0502484221583916,1,9,8.0
1.0,11,7.130081300813008,1.928897372931803,1,10,8.0
1.0,12,7.333333333333333,1.8092053625047233,1,10,8.0
1.0,13,7.512195121951219,1.6464858437734897,1,10,8.0
1.0,14,7.455284552845528,1.5589615738874998,1,10,8.0
1.0,15,7.650406504065041,1.4314027273364414,1,10,8.0
1.0,16,7.739837398373984,1.4132708160764884,1,10,8.0
1.0,17,7.536585365853658,1.5002332219064993,1,10,8.0
1.0,18,7.7073170731707314,1.5080750259474645,1,10,8.0
1.0,19,7.845528455284553,1.4430870844131525,1,10,8.0
1.0,20,7.788617886178862,1.4329382430970012,1,10,8.0
2.0,0,4.902439024390244,2.0780454015549394,1,7,3.0
2.0,1,4.91869918699187,2.0983736713244214,1,8,3.0
2.0,2,4.959349593495935,2.1170594127493185,1,9,3.0
2.0,3,5.1138211382113825,2.1886564934760226,1,9,7.0
2.0,4,5.796747967479675,2.3849230994011767,1,9,7.0
2.0,5,6.317073170731708,2.3930126193234966,1,9,7.0
2.0,6,6.772357723577236,2.1570053927673807,1,10,8.0
2.0,7,7.203252032520325,1.9750880851637151,1,9,8.0
2.0,8,7.487804878048781,1.8078419961177001,1,9,8.0
2.0,9,7.609756097560975,1.485636951996935,1,9,8.0
2.0,10,7.723577235772358,1.4893106173284936,1,9,8.0
2.0,11,7.7317073170731705,1.515348635596785,1,9,8.0
2.0,12,7.869918699186992,1.4426714154678917,1,9,8.0
2.0,13,7.829268292682927,1.5925405884277126,1,9,8.0
2.0,14,7.528455284552845,1.743019818045364,1,9,8.0
2.0,15,7.5528455284552845,1.70920004312496,1,9,8.0
2.0,16,7.455284552845528,1.6706336901196233,1,9,8.0
2.0,17,7.146341463414634,2.1258862253429176,1,9,8.0
2.0,18,7.40650406504065,2.0237823636229284,1,9,8.0
2.0,19,7.219512195121951,2.441232507062486,1,9,8.0
2.0,20,7.056910569105691,2.483720150705091,1,9,8.0
3.0,0,4.902439024390244,2.0780454015549394,1,7,3.0
3.0,1,4.9105691056910565,2.0882502287145193,1,8,3.0
3.0,2,5.121951219512195,2.1485235718010087,1,8,7.0
3.0,3,5.682926829268292,2.277174958075055,1,9,7.0
3.0,4,6.08130081300813,2.26010842600403,1,9,7.0
3.0,5,6.504065040650406,2.109206920100684,1,9,7.0
3.0,6,6.926829268292683,1.9924888946244894,1,9,7.0
3.0,7,7.211382113821138,1.7473728876601926,1,9,8.0
3.0,8,7.390243902439025,1.6024271873765945,1,9,8.0
3.0,9,7.699186991869919,1.498277477363143,1,9,8.0
3.0,10,7.829268292682927,1.4067012748303587,1,9,8.0
3.0,11,7.7317073170731705,1.4714394130991026,1,9,8.0
3.0,12,7.658536585365853,1.4419321525879552,1,9,8.0
3.0,13,7.796747967479675,1.3117336144595875,1,9,8.0
3.0,14,7.747967479674797,1.346479903333615,1,9,8.0
3.0,15,7.650406504065041,1.4541277585955112,1,9,8.0
3.0,16,7.382113821138211,1.533881421898953,1,9,8.0
3.0,17,7.219512195121951,1.7251114735464304,1,9,8.0
3.0,18,7.032520325203252,1.7692035781144597,1,9,8.0
3.0,19,7.276422764227642,1.661032727385212,1,9,8.0
3.0,20,7.252032520325203,1.8224173098916654,1,9,8.0
4.0,0,4.902439024390244,2.0780454015549394,1,7,3.0
4.0,1,4.902439024390244,2.0780454015549394,1,7,3.0
4.0,2,5.016260162601626,2.1462271121683583,1,9,6.0
4.0,3,5.699186991869919,2.332714451159652,1,10,7.0
4.0,4,6.853658536585366,2.1678837865428155,1,10,7.0
4.0,5,7.195121951219512,1.9361044909198717,1,10,8.0
4.0,6,7.5772357723577235,1.7741686119498004,1,10,8.0
4.0,7,7.845528455284553,1.3612465377288356,1,10,8.0
4.0,8,7.804878048780488,1.4295392848653063,1,9,8.0
4.0,9,7.788617886178862,1.4835272131432164,1,9,8.0
4.0,10,7.772357723577236,1.3719258220286088,1,9,8.0
4.0,11,7.642276422764228,1.5740210660619411,1,9,8.0
4.0,12,7.520325203252033,1.7941142090221924,1,9,8.0
4.0,13,7.3983739837398375,1.8409719341338222,1,9,8.0
4.0,14,7.365853658536586,1.7937427337280218,1,9,8.0
4.0,15,7.3983739837398375,1.6182354151945069,1,9,8.0
4.0,16,7.341463414634147,1.6136165890946217,1,9,8.0
4.0,17,7.317073170731708,1.569781613561036,1,9,8.0
4.0,18,7.2682926829268295,1.8245734769120532,1,9,8.0
4.0,19,6.959349593495935,2.0976113424549694,1,9,8.0
4.0,20,6.951219512195122,2.0599763588353173,1,9,8.0
