param_value,timestep,ranking,count,total,proportion
3.0,16,5,2,123,0.016260162601626018
3.0,16,6,21,123,0.17073170731707318
3.0,16,7,16,123,0.13008130081300814
3.0,16,8,57,123,0.4634146341463415
3.0,16,9,21,123,0.17073170731707318
3.0,17,1,3,123,0.024390243902439025
3.0,17,2,1,123,0.008130081300813009
3.0,17,3,3,123,0.024390243902439025
3.0,17,4,2,123,0.016260162601626018
3.0,17,5,3,123,0.024390243902439025
3.0,17,6,19,123,0.15447154471544716
3.0,17,7,22,123,0.17886178861788618
3.0,17,8,47,123,0.3821138211382114
3.0,17,9,23,123,0.18699186991869918
3.0,18,1,4,123,0.032520325203252036
3.0,18,2,1,123,0.008130081300813009
3.0,18,3,3,123,0.024390243902439025
3.0,18,4,2,123,0.016260162601626018
3.0,18,5,3,123,0.024390243902439025
3.0,18,6,24,123,0.1951219512195122
3.0,18,7,20,123,0.16260162601626016
3.0,18,8,51,123,0.4146341463414634
3.0,18,9,15,123,0.12195121951219512
3.0,19,1,4,123,0.032520325203252036
3.0,19,2,1,123,0.008130081300813009
3.0,19,3,1,123,0.008130081300813009
3.0,19,4,1,123,0.008130081300813009
3.0,19,5,2,123,0.016260162601626018
3.0,19,6,17,123,0.13821138211382114
3.0,19,7,24,123,0.1951219512195122
3.0,19,8,55,123,0.44715447154471544
3.0,19,9,18,123,0.14634146341463414
3.0,20,1,6,123,0.04878048780487805
3.0,20,2,1,123,0.008130081300813009
3.0,20,3,1,123,0.008130081300813009
3.0,20,4,1,123,0.008130081300813009
3.0,20,6,17,123,0.13821138211382114
3.0,20,7,18,123,0.14634146341463414
3.0,20,8,62,123,0.5040650406504065
3.0,20,9,17,123,0.13821138211382114
4.0,0,1,3,123,0.024390243902439025
4.0,0,3,60,123,0.4878048780487805
4.0,0,7,60,123,0.4878048780487805
4.0,1,1,3,123,0.024390243902439025
4.0,1,3,60,123,0.4878048780487805
4.0,1,7,60,123,0.4878048780487805
4.0,2,1,3,123,0.024390243902439025
4.0,2,3,58,123,0.4715447154471545
4.0,2,6,1,123,0.008130081300813009
4.0,2,7,55,123,0.44715447154471544
