param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
radius,1.0,13,Passive-Aggressive,7.666666666666667,0.9168313422570848,8.0,-0.375,0.9696480760071399
radius,1.0,14,Aggressive,6.703703703703703,2.5542545926779745,8.0,-0.14814814814814814,1.0635102872347455
radius,1.0,14,Assertive,7.444444444444445,1.3189702573153572,8.0,-0.3888888888888889,1.824872250366784
radius,1.0,14,Passive,6.666666666666667,2.070196678027062,7.0,-0.3611111111111111,1.4570572648375466
radius,1.0,14,Passive-Aggressive,7.791666666666667,0.5882299658752715,8.0,0.125,0.8998792189486611
radius,1.0,15,Aggressive,6.7407407407407405,2.697471645143518,8.0,0.037037037037037035,2.0471646711691736
radius,1.0,15,Assertive,6.833333333333333,2.613153540948451,8.0,-0.6111111111111112,2.5887424170023756
radius,1.0,15,Passive,6.944444444444445,2.3536530202395043,8.0,0.2777777777777778,1.504490632570394
radius,1.0,15,Passive-Aggressive,6.291666666666667,3.1551085789442395,8.0,-1.5,3.3100637062042226
radius,1.0,16,Aggressive,6.333333333333333,3.1378581622109447,8.0,-0.4074074074074074,1.7815131696928805
radius,1.0,16,Assertive,5.944444444444445,2.9466149532199966,7.0,-0.8888888888888888,1.9968228732918667
radius,1.0,16,Passive,5.888888888888889,3.266958198847343,8.0,-1.0555555555555556,2.787158762656689
radius,1.0,16,Passive-Aggressive,5.958333333333333,3.250139350412756,8.0,-0.3333333333333333,2.548088229082424
radius,1.0,17,Aggressive,6.333333333333333,3.1255768698323148,8.0,0.0,0.4803844614152614
radius,1.0,17,Assertive,6.25,2.9117986586595284,8.0,0.3055555555555556,2.9839517847928203
radius,1.0,17,Passive,6.25,2.7915689392986773,8.0,0.3611111111111111,2.1132612275516283
radius,1.0,17,Passive-Aggressive,7.583333333333333,1.4719601443879742,8.0,1.625,3.38555114002715
radius,1.0,18,Aggressive,5.444444444444445,3.411894728889747,8.0,-0.8888888888888888,3.0925883276153265
radius,1.0,18,Assertive,7.861111111111111,1.9442630300858808,9.0,1.6111111111111112,2.959515189812372
radius,1.0,18,Passive,7.111111111111111,2.6270872276320216,8.5,0.8611111111111112,2.140130540448112
radius,1.0,18,Passive-Aggressive,8.375,1.0959411282189109,9.0,0.7916666666666666,1.9332146390351255
radius,1.0,19,Aggressive,6.2592592592592595,2.8092237169257084,7.0,0.8148148148148148,2.270835783735838
radius,1.0,19,Assertive,7.111111111111111,1.2136786531103994,7.0,-0.75,1.7299876134981842
radius,1.0,19,Passive,6.694444444444445,2.0538388369718708,7.0,-0.4166666666666667,1.9179602260139361
radius,1.0,19,Passive-Aggressive,7.166666666666667,1.2740441145412122,7.0,-1.2083333333333333,1.887698545081139
radius,1.0,20,Aggressive,6.7407407407407405,3.058312664407672,8.0,0.48148148148148145,0.8931521694094449
radius,1.0,20,Assertive,8.416666666666666,0.7699721701835349,9.0,1.3055555555555556,1.470071804746663
radius,1.0,20,Passive,8.027777777777779,1.2758439472669758,8.0,1.3333333333333333,2.2677868380553634
radius,1.0,20,Passive-Aggressive,7.666666666666667,1.3405601251996726,8.0,0.5,2.0430156738209964
radius,2.0,0,Aggressive,5.0,2.043015673820997,5.0,0.0,0.0
radius,2.0,0,Assertive,5.0,2.02837021134844,5.0,0.0,0.0
radius,2.0,0,Passive,5.0,2.02837021134844,5.0,0.0,0.0
radius,2.0,0,Passive-Aggressive,4.555555555555555,2.3094010767585034,3.0,0.0,0.0
radius,2.0,1,Aggressive,5.0,2.043015673820997,5.0,0.0,0.0
radius,2.0,1,Assertive,5.027777777777778,2.063092146839109,5.0,0.027777777777777776,0.16666666666666666
radius,2.0,1,Passive,5.0,2.02837021134844,5.0,0.0,0.0
radius,2.0,1,Passive-Aggressive,4.592592592592593,2.3576268912626017,3.0,0.037037037037037035,0.19245008972987523
radius,2.0,2,Aggressive,5.291666666666667,2.2356628560221465,7.0,0.2916666666666667,1.4288690166235207
radius,2.0,2,Assertive,5.027777777777778,2.063092146839109,5.0,0.0,0.0
radius,2.0,2,Passive,5.0,2.02837021134844,5.0,0.0,0.0
radius,2.0,2,Passive-Aggressive,4.592592592592593,2.3576268912626017,3.0,0.0,0.0
radius,2.0,3,Aggressive,5.041666666666667,2.349452603529572,5.0,-0.25,1.6746187106583268
radius,2.0,3,Assertive,5.138888888888889,2.058470691387562,7.0,0.1111111111111111,0.6666666666666666
radius,2.0,3,Passive,5.0,2.042407542932745,4.5,0.0,0.23904572186687872
radius,2.0,3,Passive-Aggressive,5.0,2.557041559783794,6.0,0.4074074074074074,1.0473137528296363
radius,2.0,4,Aggressive,5.333333333333333,2.1196116680157253,6.0,0.2916666666666667,1.2676293062133799
radius,2.0,4,Assertive,5.055555555555555,3.3118354379790627,6.0,-0.08333333333333333,3.508153767602392
radius,2.0,4,Passive,5.277777777777778,2.3737987772599087,7.0,0.2777777777777778,2.1462407149127536
radius,2.0,4,Passive-Aggressive,6.148148148148148,2.741472143879911,7.0,1.1481481481481481,2.1962153408447502
radius,2.0,5,Aggressive,6.166666666666667,2.3343683004870592,7.0,0.8333333333333334,1.6329931618554518
radius,2.0,5,Assertive,8.277777777777779,1.2560962454277853,9.0,3.2222222222222223,3.7425057389868095
