param_value,timestep,ranking,count,total,proportion
0.5,17,9,35,123,0.2845528455284553
0.5,18,1,3,123,0.024390243902439025
0.5,18,2,2,123,0.016260162601626018
0.5,18,3,4,123,0.032520325203252036
0.5,18,4,3,123,0.024390243902439025
0.5,18,5,3,123,0.024390243902439025
0.5,18,6,9,123,0.07317073170731707
0.5,18,7,21,123,0.17073170731707318
0.5,18,8,41,123,0.3333333333333333
0.5,18,9,37,123,0.3008130081300813
0.5,19,1,3,123,0.024390243902439025
0.5,19,2,2,123,0.016260162601626018
0.5,19,3,3,123,0.024390243902439025
0.5,19,4,1,123,0.008130081300813009
0.5,19,5,3,123,0.024390243902439025
0.5,19,6,7,123,0.056910569105691054
0.5,19,7,19,123,0.15447154471544716
0.5,19,8,45,123,0.36585365853658536
0.5,19,9,40,123,0.3252032520325203
0.5,20,1,3,123,0.024390243902439025
0.5,20,2,1,123,0.008130081300813009
0.5,20,3,3,123,0.024390243902439025
0.5,20,4,2,123,0.016260162601626018
0.5,20,5,3,123,0.024390243902439025
0.5,20,6,5,123,0.04065040650406504
0.5,20,7,21,123,0.17073170731707318
0.5,20,8,50,123,0.4065040650406504
0.5,20,9,33,123,0.2682926829268293
0.5,20,10,2,123,0.016260162601626018
1.0,0,1,3,123,0.024390243902439025
1.0,0,3,60,123,0.4878048780487805
1.0,0,7,60,123,0.4878048780487805
1.0,1,1,3,123,0.024390243902439025
1.0,1,3,59,123,0.4796747967479675
1.0,1,7,60,123,0.4878048780487805
1.0,1,8,1,123,0.008130081300813009
1.0,2,1,3,123,0.024390243902439025
1.0,2,3,59,123,0.4796747967479675
1.0,2,7,60,123,0.4878048780487805
1.0,2,8,1,123,0.008130081300813009
1.0,3,1,3,123,0.024390243902439025
1.0,3,3,59,123,0.4796747967479675
1.0,3,6,1,123,0.008130081300813009
1.0,3,7,58,123,0.4715447154471545
1.0,3,8,2,123,0.016260162601626018
1.0,4,1,3,123,0.024390243902439025
1.0,4,3,56,123,0.45528455284552843
1.0,4,4,2,123,0.016260162601626018
1.0,4,6,5,123,0.04065040650406504
1.0,4,7,55,123,0.44715447154471544
1.0,4,8,2,123,0.016260162601626018
1.0,5,1,3,123,0.024390243902439025
1.0,5,3,51,123,0.4146341463414634
1.0,5,4,1,123,0.008130081300813009
1.0,5,6,4,123,0.032520325203252036
1.0,5,7,55,123,0.44715447154471544
1.0,5,8,7,123,0.056910569105691054
1.0,5,9,2,123,0.016260162601626018
1.0,6,1,3,123,0.024390243902439025
1.0,6,3,41,123,0.3333333333333333
1.0,6,4,1,123,0.008130081300813009
1.0,6,6,2,123,0.016260162601626018
1.0,6,7,50,123,0.4065040650406504
1.0,6,8,25,123,0.2032520325203252
1.0,6,9,1,123,0.008130081300813009
1.0,7,1,3,123,0.024390243902439025
1.0,7,3,25,123,0.2032520325203252
1.0,7,6,14,123,0.11382113821138211
1.0,7,7,36,123,0.2926829268292683
1.0,7,8,7,123,0.056910569105691054
1.0,7,9,38,123,0.3089430894308943
1.0,8,1,3,123,0.024390243902439025
1.0,8,3,22,123,0.17886178861788618
1.0,8,6,2,123,0.016260162601626018
1.0,8,7,18,123,0.14634146341463414
1.0,8,8,36,123,0.2926829268292683
1.0,8,9,37,123,0.3008130081300813
1.0,8,10,5,123,0.04065040650406504
1.0,9,1,3,123,0.024390243902439025
1.0,9,2,2,123,0.016260162601626018
1.0,9,3,3,123,0.024390243902439025
1.0,9,5,1,123,0.008130081300813009
1.0,9,6,6,123,0.04878048780487805
1.0,9,7,12,123,0.0975609756097561
1.0,9,8,63,123,0.5121951219512195
1.0,9,9,31,123,0.25203252032520324
1.0,9,10,2,123,0.016260162601626018
1.0,10,1,3,123,0.024390243902439025
1.0,10,2,2,123,0.016260162601626018
1.0,10,3,1,123,0.008130081300813009
1.0,10,4,6,123,0.04878048780487805
