param_value,timestep,ranking,count,total,proportion
0.3,3,9,17,120,0.14166666666666666
0.3,3,10,4,120,0.03333333333333333
0.3,4,1,3,120,0.025
0.3,4,2,4,120,0.03333333333333333
0.3,4,3,6,120,0.05
0.3,4,4,4,120,0.03333333333333333
0.3,4,5,6,120,0.05
0.3,4,6,14,120,0.11666666666666667
0.3,4,7,14,120,0.11666666666666667
0.3,4,8,47,120,0.39166666666666666
0.3,4,9,19,120,0.15833333333333333
0.3,4,10,3,120,0.025
0.3,5,1,2,120,0.016666666666666666
0.3,5,2,4,120,0.03333333333333333
0.3,5,3,4,120,0.03333333333333333
0.3,5,4,3,120,0.025
0.3,5,5,5,120,0.041666666666666664
0.3,5,6,11,120,0.09166666666666666
0.3,5,7,14,120,0.11666666666666667
0.3,5,8,45,120,0.375
0.3,5,9,29,120,0.24166666666666667
0.3,5,10,3,120,0.025
0.3,6,1,2,120,0.016666666666666666
0.3,6,2,4,120,0.03333333333333333
0.3,6,3,4,120,0.03333333333333333
0.3,6,4,3,120,0.025
0.3,6,5,3,120,0.025
0.3,6,6,12,120,0.1
0.3,6,7,13,120,0.10833333333333334
0.3,6,8,40,120,0.3333333333333333
0.3,6,9,35,120,0.2916666666666667
0.3,6,10,4,120,0.03333333333333333
0.3,7,1,1,120,0.008333333333333333
0.3,7,2,3,120,0.025
0.3,7,3,2,120,0.016666666666666666
0.3,7,5,2,120,0.016666666666666666
0.3,7,6,5,120,0.041666666666666664
0.3,7,7,14,120,0.11666666666666667
0.3,7,8,54,120,0.45
0.3,7,9,35,120,0.2916666666666667
0.3,7,10,4,120,0.03333333333333333
0.3,8,1,1,120,0.008333333333333333
0.3,8,2,1,120,0.008333333333333333
0.3,8,3,2,120,0.016666666666666666
0.3,8,5,4,120,0.03333333333333333
0.3,8,6,8,120,0.06666666666666667
0.3,8,7,16,120,0.13333333333333333
0.3,8,8,48,120,0.4
0.3,8,9,37,120,0.30833333333333335
0.3,8,10,3,120,0.025
0.3,9,1,1,120,0.008333333333333333
0.3,9,2,1,120,0.008333333333333333
0.3,9,3,3,120,0.025
0.3,9,4,2,120,0.016666666666666666
0.3,9,5,1,120,0.008333333333333333
0.3,9,6,8,120,0.06666666666666667
0.3,9,7,15,120,0.125
0.3,9,8,59,120,0.49166666666666664
0.3,9,9,29,120,0.24166666666666667
0.3,9,10,1,120,0.008333333333333333
0.3,10,1,1,120,0.008333333333333333
0.3,10,2,1,120,0.008333333333333333
0.3,10,3,1,120,0.008333333333333333
0.3,10,4,1,120,0.008333333333333333
0.3,10,5,2,120,0.016666666666666666
0.3,10,6,6,120,0.05
0.3,10,7,9,120,0.075
0.3,10,8,74,120,0.6166666666666667
0.3,10,9,24,120,0.2
0.3,10,10,1,120,0.008333333333333333
0.5,0,1,9,120,0.075
0.5,0,2,8,120,0.06666666666666667
0.5,0,3,8,120,0.06666666666666667
0.5,0,4,11,120,0.09166666666666666
0.5,0,5,19,120,0.15833333333333333
0.5,0,6,10,120,0.08333333333333333
0.5,0,7,14,120,0.11666666666666667
0.5,0,8,14,120,0.11666666666666667
0.5,0,9,10,120,0.08333333333333333
0.5,0,10,17,120,0.14166666666666666
0.5,1,1,8,120,0.06666666666666667
0.5,1,2,6,120,0.05
0.5,1,3,4,120,0.03333333333333333
0.5,1,4,10,120,0.08333333333333333
0.5,1,5,15,120,0.125
0.5,1,6,2,120,0.016666666666666666
0.5,1,7,8,120,0.06666666666666667
0.5,1,8,36,120,0.3
0.5,1,9,25,120,0.20833333333333334
0.5,1,10,6,120,0.05
0.5,2,1,4,120,0.03333333333333333
0.5,2,2,3,120,0.025
0.5,2,3,4,120,0.03333333333333333
0.5,2,4,6,120,0.05
0.5,2,5,11,120,0.09166666666666666
