param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.1,8,Passive,8.11111111111111,1.2136786531103996,8.0,0.3888888888888889,1.1282800507922992
p,0.1,8,Passive-Aggressive,8.25,1.2937979144666532,9.0,0.08333333333333333,1.0179547554081032
p,0.1,9,Aggressive,7.5,1.978141420187361,8.0,0.0,0.0
p,0.1,9,Assertive,8.5,0.7367883976130072,9.0,0.3888888888888889,1.293451148291219
p,0.1,9,Passive,8.11111111111111,1.3475433261580183,8.0,0.0,0.6761234037828132
p,0.1,9,Passive-Aggressive,8.333333333333334,0.8164965809277263,8.0,0.08333333333333333,1.4116492564332
p,0.1,10,Aggressive,7.75,1.7507762253652945,8.0,0.25,1.03209369308428
p,0.1,10,Assertive,8.416666666666666,0.8742343589025278,8.0,-0.08333333333333333,0.8742343589025281
p,0.1,10,Passive,8.11111111111111,1.140871290543899,8.0,0.0,0.7559289460184544
p,0.1,10,Passive-Aggressive,8.333333333333334,0.7019641181630338,8.0,0.0,1.103354568734741
p,0.3,0,Aggressive,6.333333333333333,3.0880789957606285,7.0,0.0,0.0
p,0.3,0,Assertive,5.194444444444445,2.993511501750262,5.0,0.0,0.0
p,0.3,0,Passive,5.75,3.12021061560182,6.5,0.0,0.0
p,0.3,0,Passive-Aggressive,4.833333333333333,2.548088229082424,4.5,0.0,0.0
p,0.3,1,Aggressive,6.333333333333333,3.0880789957606285,7.0,0.0,0.0
p,0.3,1,Assertive,7.472222222222222,2.2101856562109523,8.0,2.2777777777777777,2.4797593329205054
p,0.3,1,Passive,5.861111111111111,3.1455435848902886,7.5,0.1111111111111111,0.8203754463755438
p,0.3,1,Passive-Aggressive,5.291666666666667,2.8964621098200456,5.0,0.4583333333333333,0.832970935693524
p,0.3,2,Aggressive,6.5,3.064523510731495,7.5,0.16666666666666666,0.8164965809277259
p,0.3,2,Assertive,7.5,1.9639610121239315,8.0,0.027777777777777776,1.3832903034041928
p,0.3,2,Passive,5.555555555555555,2.922273522393573,6.5,-0.3055555555555556,0.855885320904432
p,0.3,2,Passive-Aggressive,4.958333333333333,2.612331403616096,5.0,-0.3333333333333333,0.8681147322824311
p,0.3,3,Aggressive,6.916666666666667,2.764946208560283,8.0,0.4166666666666667,1.767254482466264
p,0.3,3,Assertive,7.638888888888889,1.5334886049747167,8.0,0.1388888888888889,1.570309847091655
p,0.3,3,Passive,6.472222222222222,2.1042285469448845,7.0,0.9166666666666666,2.5
p,0.3,3,Passive-Aggressive,6.166666666666667,2.0989990713312086,7.0,1.2083333333333333,2.105462185481552
p,0.3,4,Aggressive,6.75,2.6743548592218422,7.0,-0.16666666666666666,1.12931940514656
p,0.3,4,Assertive,7.722222222222222,1.504490632570394,8.0,0.08333333333333333,0.9373214115613856
p,0.3,4,Passive,6.388888888888889,2.046289712455591,7.0,-0.08333333333333333,0.5542047068934522
p,0.3,4,Passive-Aggressive,6.833333333333333,2.1196116680157253,8.0,0.6666666666666666,1.6854019432007685
p,0.3,5,Aggressive,6.833333333333333,2.6811202503993457,7.5,0.08333333333333333,0.40824829046386296
p,0.3,5,Assertive,8.194444444444445,0.9803627446568492,8.0,0.4722222222222222,1.5943849886597317
p,0.3,5,Passive,6.75,1.976649401675182,8.0,0.3611111111111111,1.312636992094872
p,0.3,5,Passive-Aggressive,7.166666666666667,1.9927404479142845,8.0,0.3333333333333333,1.307725096316589
p,0.3,6,Aggressive,6.958333333333333,2.7422486277199383,8.0,0.125,0.4484272031464406
p,0.3,6,Assertive,8.36111111111111,0.7231983635323529,8.0,0.16666666666666666,1.0823255385643322
p,0.3,6,Passive,6.805555555555555,1.9686027596741869,7.5,0.05555555555555555,0.629940788348712
p,0.3,6,Passive-Aggressive,7.25,2.151844507070317,8.0,0.08333333333333333,0.928611242975073
p,0.3,7,Aggressive,7.333333333333333,2.6648544566940835,8.0,0.375,1.1726039399558572
p,0.3,7,Assertive,8.555555555555555,0.5577733510227169,9.0,0.19444444444444445,0.749073501808141
p,0.3,7,Passive,7.555555555555555,1.2522994722724943,8.0,0.75,1.7627089541790093
p,0.3,7,Passive-Aggressive,7.583333333333333,1.442120017518492,8.0,0.3333333333333333,2.0359095108162064
p,0.3,8,Aggressive,7.625,2.410349063661869,8.5,0.2916666666666667,1.5174110293140939
p,0.3,8,Assertive,8.166666666666666,1.0281745265969477,8.0,-0.3888888888888889,1.1533250756654563
p,0.3,8,Passive,7.611111111111111,1.128280050792299,8.0,0.05555555555555555,0.8926507698004841
p,0.3,8,Passive-Aggressive,7.708333333333333,1.3344650993747553,8.0,0.125,1.541103500742244
p,0.3,9,Aggressive,7.791666666666667,1.9995470501583854,8.0,0.16666666666666666,1.3726099121798927
p,0.3,9,Assertive,7.666666666666667,1.5675276256394512,8.0,-0.5,1.6818357317441643
p,0.3,9,Passive,7.638888888888889,1.268357267779926,8.0,0.027777777777777776,1.6298310361350978
p,0.3,9,Passive-Aggressive,7.625,1.2091139407595672,8.0,-0.08333333333333333,0.7172815023567723
p,0.3,10,Aggressive,7.875,2.0067819794495563,8.0,0.08333333333333333,0.28232985128663995
p,0.3,10,Assertive,7.666666666666667,1.4540583599999397,8.0,0.0,1.804755622554715
p,0.3,10,Passive,7.777777777777778,0.8319035353113318,8.0,0.1388888888888889,1.2224747213928167
p,0.3,10,Passive-Aggressive,8.0,0.5897678246195884,8.0,0.375,1.2091139407595672
p,0.5,0,Aggressive,6.333333333333333,2.884240035036984,7.0,0.0,0.0
p,0.5,0,Assertive,5.777777777777778,2.695086652316037,6.0,0.0,0.0
p,0.5,0,Passive,5.472222222222222,2.688452673523895,5.0,0.0,0.0
p,0.5,0,Passive-Aggressive,6.708333333333333,2.911434229956486,7.0,0.0,0.0
p,0.5,1,Aggressive,6.333333333333333,2.884240035036984,7.0,0.0,0.0
p,0.5,1,Assertive,7.611111111111111,1.9313618848260234,8.0,1.8333333333333333,2.063284482843521
p,0.5,1,Passive,5.75,2.8623167439780564,5.0,0.2777777777777778,0.7014723744122018
p,0.5,1,Passive-Aggressive,6.458333333333333,2.5363302258366813,8.0,-0.25,1.1131623577819225
p,0.5,2,Aggressive,6.333333333333333,2.884240035036984,7.0,0.0,0.0
p,0.5,2,Assertive,8.13888888888889,1.1748015705465884,8.0,0.5277777777777778,1.812435001571266
p,0.5,2,Passive,6.694444444444445,2.2144905179224077,8.0,0.9444444444444444,2.43714639274758
p,0.5,2,Passive-Aggressive,6.916666666666667,2.1041711508059553,8.0,0.4583333333333333,2.283764372728703
p,0.5,3,Aggressive,6.625,2.667232729774927,7.5,0.2916666666666667,1.4288690166235207
p,0.5,3,Assertive,8.333333333333334,0.8618916073713349,8.5,0.19444444444444445,1.0370134162086937
p,0.5,3,Passive,7.083333333333333,1.8419709940325182,8.0,0.3888888888888889,1.4397971638449192
p,0.5,3,Passive-Aggressive,7.5,1.5603789952109879,8.0,0.5833333333333334,1.665941871387048
p,0.5,4,Aggressive,6.625,2.667232729774927,7.5,0.0,0.0
p,0.5,4,Assertive,8.11111111111111,0.8873001675315897,8.0,-0.2222222222222222,0.6808025143109149
p,0.5,4,Passive,7.194444444444445,1.879505169596424,8.0,0.1111111111111111,0.39840953644479793
p,0.5,4,Passive-Aggressive,7.458333333333333,1.5316704909195136,8.0,-0.041666666666666664,0.20412414523193148
p,0.5,5,Aggressive,7.0,2.6043441968472933,8.0,0.375,1.3772215255487341
p,0.5,5,Assertive,8.13888888888889,0.8333333333333337,8.0,0.027777777777777776,0.5599036198240404
