param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.5,9,Passive,7.722222222222222,1.4063348739819324,36
0.5,9,Passive-Aggressive,7.4,1.6832508230603465,25
0.5,10,Aggressive,7.166666666666667,2.3156681196967126,24
0.5,10,Assertive,7.473684210526316,1.885031250802148,38
0.5,10,Passive,7.944444444444445,0.7538262188687583,36
0.5,10,Passive-Aggressive,7.44,1.5297058540778357,25
0.5,11,Aggressive,7.083333333333333,2.48327740429189,24
0.5,11,Assertive,7.7894736842105265,1.8329992367678347,38
0.5,11,Passive,7.444444444444445,1.779958979373954,36
0.5,11,Passive-Aggressive,7.12,2.297099620536007,25
0.5,12,Aggressive,7.0,2.1669453555438456,24
0.5,12,Assertive,7.105263157894737,2.2635713671721613,38
0.5,12,Passive,6.055555555555555,2.2796546661337542,36
0.5,12,Passive-Aggressive,6.84,2.2487033300697243,25
0.5,13,Aggressive,6.541666666666667,2.358687303798757,24
0.5,13,Assertive,7.078947368421052,2.173322017499856,38
0.5,13,Passive,6.527777777777778,1.992645206913393,36
0.5,13,Passive-Aggressive,6.76,2.0469489490458725,25
0.5,14,Aggressive,7.125,2.173206406892019,24
0.5,14,Assertive,7.105263157894737,2.1907603725550007,38
0.5,14,Passive,7.0,2.2038926600773587,36
0.5,14,Passive-Aggressive,6.4,2.661453237111885,25
0.5,15,Aggressive,5.416666666666667,3.0060325820020597,24
0.5,15,Assertive,6.342105263157895,2.8119082276120055,38
0.5,15,Passive,6.277777777777778,2.7423776035832343,36
0.5,15,Passive-Aggressive,5.72,2.6223399220289245,25
0.5,16,Aggressive,6.916666666666667,2.5861952356891873,24
0.5,16,Assertive,6.657894736842105,2.3165248412161588,38
0.5,16,Passive,7.472222222222222,1.5943849886597319,36
0.5,16,Passive-Aggressive,6.96,2.051016008388688,25
0.5,17,Aggressive,7.458333333333333,2.587245751703951,24
0.5,17,Assertive,7.7894736842105265,1.9334592264565194,38
0.5,17,Passive,8.027777777777779,1.4439254256784302,36
0.5,17,Passive-Aggressive,7.8,2.0,25
0.5,18,Aggressive,7.458333333333333,1.6675722177612804,24
0.5,18,Assertive,7.421052631578948,1.8252223699751637,38
0.5,18,Passive,7.75,1.2276574673510756,36
0.5,18,Passive-Aggressive,7.6,1.632993161855452,25
0.5,19,Aggressive,7.75,2.0269917740765284,24
0.5,19,Assertive,7.7368421052631575,1.9684568043550417,38
0.5,19,Passive,7.972222222222222,1.2758439472669754,36
0.5,19,Passive-Aggressive,7.4,2.1602468994692865,25
0.5,20,Aggressive,7.708333333333333,2.095111632735399,24
0.5,20,Assertive,6.868421052631579,2.462376929360635,38
0.5,20,Passive,7.305555555555555,1.8333333333333333,36
0.5,20,Passive-Aggressive,6.96,2.5079872407968904,25
0.7,0,Aggressive,5.0,2.043015673820997,24
0.7,0,Assertive,4.7894736842105265,2.1705385399349204,38
0.7,0,Passive,4.891891891891892,2.1053342804486967,37
0.7,0,Passive-Aggressive,5.0,2.043015673820997,24
0.7,1,Aggressive,5.0,2.043015673820997,24
0.7,1,Assertive,4.7894736842105265,2.1705385399349204,38
0.7,1,Passive,4.891891891891892,2.1053342804486967,37
0.7,1,Passive-Aggressive,5.0,2.043015673820997,24
0.7,2,Aggressive,5.0,2.043015673820997,24
0.7,2,Assertive,4.947368421052632,2.2414687320624522,38
0.7,2,Passive,5.027027027027027,2.1406967516634814,37
0.7,2,Passive-Aggressive,5.041666666666667,2.095111632735399,24
0.7,3,Aggressive,5.0,2.043015673820997,24
0.7,3,Assertive,5.0,2.1933560611106464,38
0.7,3,Passive,5.162162162162162,2.1923289685415157,37
0.7,3,Passive-Aggressive,5.041666666666667,2.095111632735399,24
0.7,4,Aggressive,5.041666666666667,2.095111632735399,24
0.7,4,Assertive,5.605263157894737,2.2244279396298667,38
0.7,4,Passive,5.351351351351352,2.2634317138193327,37
0.7,4,Passive-Aggressive,5.5,2.1869176243407464,24
0.7,5,Aggressive,5.416666666666667,2.019829236576087,24
0.7,5,Assertive,5.657894736842105,2.2454315878350037,38
0.7,5,Passive,5.513513513513513,2.1682253575680734,37
0.7,5,Passive-Aggressive,5.375,2.0175857290120396,24
0.7,6,Aggressive,5.125,2.1328180990131953,24
0.7,6,Assertive,5.657894736842105,2.3281626648551867,38
0.7,6,Passive,5.756756756756757,2.253459136101225,37
0.7,6,Passive-Aggressive,5.708333333333333,1.9886453039512946,24
0.7,7,Aggressive,5.041666666666667,2.1564698743178816,24
0.7,7,Assertive,6.368421052631579,2.4977941904654966,38
0.7,7,Passive,5.864864864864865,2.2380815465503057,37
0.7,7,Passive-Aggressive,6.541666666666667,1.8410575095914814,24
0.7,8,Aggressive,5.458333333333333,2.6371784438917927,24
0.7,8,Assertive,6.2894736842105265,2.7004293426090413,38
0.7,8,Passive,6.0,2.392116682401221,37
0.7,8,Passive-Aggressive,6.958333333333333,1.9666605256597811,24
0.7,9,Aggressive,6.333333333333333,2.1802805297497376,24
0.7,9,Assertive,6.5,2.345207879911715,38
0.7,9,Passive,5.945945945945946,2.3207511469103888,37
0.7,9,Passive-Aggressive,7.125,1.918162617216527,24
0.7,10,Aggressive,6.583333333333333,2.412227306807993,24
0.7,10,Assertive,6.157894736842105,2.6460201199361064,38
0.7,10,Passive,5.918918918918919,2.618082190144984,37
0.7,10,Passive-Aggressive,6.625,2.299574629852414,24
0.7,11,Aggressive,7.041666666666667,1.8528278426483,24
0.7,11,Assertive,7.078947368421052,2.1608504200188383,38
0.7,11,Passive,7.054054054054054,1.9140699213099983,37
0.7,11,Passive-Aggressive,7.458333333333333,1.7440374613713627,24
0.7,12,Aggressive,5.625,3.076029343445724,24
0.7,12,Assertive,6.947368421052632,2.7207646820686335,38
0.7,12,Passive,6.891891891891892,2.875024480898513,37
0.7,12,Passive-Aggressive,7.083333333333333,2.375905624437108,24
0.7,13,Aggressive,7.708333333333333,2.1964233112765035,24
0.7,13,Assertive,7.342105263157895,2.612613021369795,38
0.7,13,Passive,7.486486486486487,2.280614215776356,37
0.7,13,Passive-Aggressive,6.5,2.8590056039606258,24
0.7,14,Aggressive,7.875,1.7769661492702034,24
0.7,14,Assertive,7.315789473684211,2.2792277397434266,38
0.7,14,Passive,7.108108108108108,2.2209080198046096,37
0.7,14,Passive-Aggressive,6.625,2.7316582000204805,24
0.7,15,Aggressive,7.375,2.6834841077453278,24
0.7,15,Assertive,7.131578947368421,2.315296404252555,38
0.7,15,Passive,6.5675675675675675,2.8823268044772106,37
0.7,15,Passive-Aggressive,5.875,2.863753997207466,24
0.7,16,Aggressive,7.375,2.4989128070805724,24
0.7,16,Assertive,7.157894736842105,2.498932915936306,38
0.7,16,Passive,7.081081081081081,2.4080695170195563,37
0.7,16,Passive-Aggressive,7.083333333333333,2.33901998553959,24
0.7,17,Aggressive,7.625,1.9959197509353708,24
0.7,17,Assertive,7.7368421052631575,1.855367822880205,38
0.7,17,Passive,7.135135135135135,2.0704556954416553,37
0.7,17,Passive-Aggressive,7.458333333333333,2.0425722629261767,24
0.7,18,Aggressive,7.416666666666667,2.448010135434166,24
0.7,18,Assertive,7.578947368421052,2.100599386113124,38
0.7,18,Passive,7.513513513513513,2.0223971148342974,37
0.7,18,Passive-Aggressive,7.708333333333333,1.7062332443303203,24
0.7,19,Aggressive,7.708333333333333,2.156469874317881,24
0.7,19,Assertive,7.7894736842105265,2.3841582427170787,38
0.7,19,Passive,7.702702702702703,2.039401666950177,37
0.7,19,Passive-Aggressive,7.541666666666667,1.7440374613713627,24
0.7,20,Aggressive,7.625,2.1226009475661445,24
0.7,20,Assertive,7.631578947368421,2.3757906522521277,38
0.7,20,Passive,7.72972972972973,1.6439898730535731,37
