param_value,timestep,ranking,count,total,proportion
0.5,4,2,1,123,0.008130081300813009
0.5,4,3,22,123,0.17886178861788618
0.5,4,5,5,123,0.04065040650406504
0.5,4,6,2,123,0.016260162601626018
0.5,4,7,24,123,0.1951219512195122
0.5,4,8,43,123,0.34959349593495936
0.5,4,9,23,123,0.18699186991869918
0.5,5,1,5,123,0.04065040650406504
0.5,5,3,8,123,0.06504065040650407
0.5,5,4,9,123,0.07317073170731707
0.5,5,5,2,123,0.016260162601626018
0.5,5,6,19,123,0.15447154471544716
0.5,5,7,22,123,0.17886178861788618
0.5,5,8,26,123,0.21138211382113822
0.5,5,9,32,123,0.2601626016260163
0.5,6,1,4,123,0.032520325203252036
0.5,6,3,7,123,0.056910569105691054
0.5,6,4,7,123,0.056910569105691054
0.5,6,5,1,123,0.008130081300813009
0.5,6,6,18,123,0.14634146341463414
0.5,6,7,19,123,0.15447154471544716
0.5,6,8,43,123,0.34959349593495936
0.5,6,9,24,123,0.1951219512195122
0.5,7,1,5,123,0.04065040650406504
0.5,7,3,6,123,0.04878048780487805
0.5,7,4,5,123,0.04065040650406504
0.5,7,6,14,123,0.11382113821138211
0.5,7,7,23,123,0.18699186991869918
0.5,7,8,40,123,0.3252032520325203
0.5,7,9,30,123,0.24390243902439024
0.5,8,1,4,123,0.032520325203252036
0.5,8,3,3,123,0.024390243902439025
0.5,8,5,2,123,0.016260162601626018
0.5,8,6,13,123,0.10569105691056911
0.5,8,7,19,123,0.15447154471544716
0.5,8,8,55,123,0.44715447154471544
0.5,8,9,27,123,0.21951219512195122
0.5,9,1,4,123,0.032520325203252036
0.5,9,3,2,123,0.016260162601626018
0.5,9,4,4,123,0.032520325203252036
0.5,9,6,13,123,0.10569105691056911
0.5,9,7,12,123,0.0975609756097561
0.5,9,8,47,123,0.3821138211382114
0.5,9,9,41,123,0.3333333333333333
0.5,10,1,4,123,0.032520325203252036
0.5,10,3,3,123,0.024390243902439025
0.5,10,4,1,123,0.008130081300813009
0.5,10,6,5,123,0.04065040650406504
0.5,10,7,29,123,0.23577235772357724
0.5,10,8,51,123,0.4146341463414634
0.5,10,9,30,123,0.24390243902439024
0.5,11,1,6,123,0.04878048780487805
0.5,11,2,3,123,0.024390243902439025
0.5,11,3,2,123,0.016260162601626018
0.5,11,4,1,123,0.008130081300813009
0.5,11,5,1,123,0.008130081300813009
0.5,11,6,10,123,0.08130081300813008
0.5,11,7,7,123,0.056910569105691054
0.5,11,8,61,123,0.4959349593495935
0.5,11,9,32,123,0.2601626016260163
0.5,12,1,9,123,0.07317073170731707
0.5,12,2,3,123,0.024390243902439025
0.5,12,3,4,123,0.032520325203252036
0.5,12,5,2,123,0.016260162601626018
0.5,12,6,26,123,0.21138211382113822
0.5,12,7,26,123,0.21138211382113822
0.5,12,8,25,123,0.2032520325203252
0.5,12,9,28,123,0.22764227642276422
0.5,13,1,6,123,0.04878048780487805
0.5,13,2,5,123,0.04065040650406504
0.5,13,3,4,123,0.032520325203252036
0.5,13,4,3,123,0.024390243902439025
0.5,13,6,23,123,0.18699186991869918
0.5,13,7,16,123,0.13008130081300814
0.5,13,8,54,123,0.43902439024390244
0.5,13,9,12,123,0.0975609756097561
0.5,14,1,10,123,0.08130081300813008
0.5,14,3,3,123,0.024390243902439025
0.5,14,4,4,123,0.032520325203252036
0.5,14,5,2,123,0.016260162601626018
0.5,14,6,18,123,0.14634146341463414
0.5,14,7,22,123,0.17886178861788618
0.5,14,8,30,123,0.24390243902439024
0.5,14,9,34,123,0.2764227642276423
0.5,15,1,16,123,0.13008130081300814
0.5,15,2,8,123,0.06504065040650407
0.5,15,3,7,123,0.056910569105691054
0.5,15,4,4,123,0.032520325203252036
0.5,15,5,2,123,0.016260162601626018
0.5,15,6,15,123,0.12195121951219512
0.5,15,7,19,123,0.15447154471544716
0.5,15,8,30,123,0.24390243902439024
0.5,15,9,22,123,0.17886178861788618
0.5,16,1,7,123,0.056910569105691054
0.5,16,2,1,123,0.008130081300813009
0.5,16,3,5,123,0.04065040650406504
0.5,16,4,3,123,0.024390243902439025
0.5,16,5,1,123,0.008130081300813009
0.5,16,6,18,123,0.14634146341463414
0.5,16,7,17,123,0.13821138211382114
0.5,16,8,45,123,0.36585365853658536
0.5,16,9,26,123,0.21138211382113822
0.5,17,1,5,123,0.04065040650406504
0.5,17,3,2,123,0.016260162601626018
0.5,17,4,3,123,0.024390243902439025
0.5,17,6,13,123,0.10569105691056911
0.5,17,7,9,123,0.07317073170731707
0.5,17,8,24,123,0.1951219512195122
0.5,17,9,67,123,0.5447154471544715
0.5,18,1,3,123,0.024390243902439025
0.5,18,3,2,123,0.016260162601626018
0.5,18,4,1,123,0.008130081300813009
0.5,18,5,3,123,0.024390243902439025
0.5,18,6,12,123,0.0975609756097561
0.5,18,7,14,123,0.11382113821138211
0.5,18,8,60,123,0.4878048780487805
0.5,18,9,28,123,0.22764227642276422
0.5,19,1,3,123,0.024390243902439025
0.5,19,2,2,123,0.016260162601626018
0.5,19,3,1,123,0.008130081300813009
0.5,19,4,2,123,0.016260162601626018
0.5,19,5,1,123,0.008130081300813009
0.5,19,6,15,123,0.12195121951219512
0.5,19,7,14,123,0.11382113821138211
0.5,19,8,24,123,0.1951219512195122
0.5,19,9,61,123,0.4959349593495935
0.5,20,1,7,123,0.056910569105691054
0.5,20,2,3,123,0.024390243902439025
0.5,20,3,3,123,0.024390243902439025
0.5,20,4,2,123,0.016260162601626018
0.5,20,5,1,123,0.008130081300813009
0.5,20,6,16,123,0.13008130081300814
0.5,20,7,17,123,0.13821138211382114
0.5,20,8,33,123,0.2682926829268293
0.5,20,9,41,123,0.3333333333333333
0.7,0,1,3,123,0.024390243902439025
0.7,0,3,60,123,0.4878048780487805
0.7,0,7,60,123,0.4878048780487805
0.7,1,1,3,123,0.024390243902439025
0.7,1,3,60,123,0.4878048780487805
0.7,1,7,60,123,0.4878048780487805
0.7,2,1,3,123,0.024390243902439025
0.7,2,3,58,123,0.4715447154471545
0.7,2,7,58,123,0.4715447154471545
0.7,2,8,4,123,0.032520325203252036
0.7,3,1,3,123,0.024390243902439025
0.7,3,3,56,123,0.45528455284552843
0.7,3,6,2,123,0.016260162601626018
0.7,3,7,58,123,0.4715447154471545
0.7,3,8,3,123,0.024390243902439025
0.7,3,9,1,123,0.008130081300813009
0.7,4,1,3,123,0.024390243902439025
0.7,4,3,48,123,0.3902439024390244
0.7,4,6,4,123,0.032520325203252036
0.7,4,7,52,123,0.42276422764227645
0.7,4,8,15,123,0.12195121951219512
0.7,4,9,1,123,0.008130081300813009
0.7,5,1,4,123,0.032520325203252036
0.7,5,3,37,123,0.3008130081300813
0.7,5,4,7,123,0.056910569105691054
0.7,5,6,3,123,0.024390243902439025
0.7,5,7,60,123,0.4878048780487805
0.7,5,8,11,123,0.08943089430894309
0.7,5,9,1,123,0.008130081300813009
0.7,6,1,5,123,0.04065040650406504
0.7,6,2,3,123,0.024390243902439025
0.7,6,3,29,123,0.23577235772357724
0.7,6,4,6,123,0.04878048780487805
0.7,6,5,2,123,0.016260162601626018
0.7,6,6,14,123,0.11382113821138211
0.7,6,7,45,123,0.36585365853658536
0.7,6,8,14,123,0.11382113821138211
0.7,6,9,5,123,0.04065040650406504
0.7,7,1,5,123,0.04065040650406504
0.7,7,2,2,123,0.016260162601626018
0.7,7,3,26,123,0.21138211382113822
0.7,7,4,4,123,0.032520325203252036
0.7,7,5,1,123,0.008130081300813009
0.7,7,6,9,123,0.07317073170731707
0.7,7,7,42,123,0.34146341463414637
0.7,7,8,25,123,0.2032520325203252
0.7,7,9,9,123,0.07317073170731707
0.7,8,1,6,123,0.04878048780487805
0.7,8,2,7,123,0.056910569105691054
0.7,8,3,17,123,0.13821138211382114
0.7,8,4,4,123,0.032520325203252036
0.7,8,5,2,123,0.016260162601626018
0.7,8,6,14,123,0.11382113821138211
0.7,8,7,31,123,0.25203252032520324
0.7,8,8,17,123,0.13821138211382114
0.7,8,9,25,123,0.2032520325203252
0.7,9,1,8,123,0.06504065040650407
0.7,9,2,1,123,0.008130081300813009
0.7,9,3,11,123,0.08943089430894309
0.7,9,4,3,123,0.024390243902439025
0.7,9,5,3,123,0.024390243902439025
0.7,9,6,26,123,0.21138211382113822
0.7,9,7,20,123,0.16260162601626016
0.7,9,8,35,123,0.2845528455284553
0.7,9,9,16,123,0.13008130081300814
0.7,10,1,13,123,0.10569105691056911
0.7,10,2,3,123,0.024390243902439025
0.7,10,3,6,123,0.04878048780487805
0.7,10,4,3,123,0.024390243902439025
0.7,10,5,2,123,0.016260162601626018
0.7,10,6,36,123,0.2926829268292683
0.7,10,7,12,123,0.0975609756097561
0.7,10,8,21,123,0.17073170731707318
0.7,10,9,27,123,0.21951219512195122
0.7,11,1,5,123,0.04065040650406504
0.7,11,3,4,123,0.032520325203252036
0.7,11,4,4,123,0.032520325203252036
0.7,11,5,2,123,0.016260162601626018
0.7,11,6,21,123,0.17073170731707318
0.7,11,7,12,123,0.0975609756097561
0.7,11,8,50,123,0.4065040650406504
0.7,11,9,25,123,0.2032520325203252
0.7,12,1,10,123,0.08130081300813008
0.7,12,2,14,123,0.11382113821138211
0.7,12,3,3,123,0.024390243902439025
0.7,12,4,1,123,0.008130081300813009
0.7,12,5,1,123,0.008130081300813009
0.7,12,6,7,123,0.056910569105691054
0.7,12,7,5,123,0.04065040650406504
0.7,12,8,47,123,0.3821138211382114
0.7,12,9,35,123,0.2845528455284553
0.7,13,1,6,123,0.04878048780487805
0.7,13,2,11,123,0.08943089430894309
0.7,13,3,1,123,0.008130081300813009
0.7,13,4,1,123,0.008130081300813009
0.7,13,6,4,123,0.032520325203252036
